"campaignid","sample","family","genus","species","length","number","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","7","Aulopidae","Latropiscis","purpurissatus",367.35718,1,"2230.08742","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","sp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",293.05482,1,"850.64512","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",318.33185,1,"1526.11065","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",293.11998,2,"879.61328","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",305.44001,2,"1329.26226","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",289.00945,1,"1351.35347","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",263.16134,1,"1904.99052","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",309.69323,1,"829.99860","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Seriola","hippos",1228.32683,1,"1337.31430","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Seriola","lalandi",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae",NA,NA,NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carcharhinidae","Carcharhinus","brevipinna",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carcharhinidae","Carcharhinus","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Chaetodontidae","Chelmonops","curiosus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Cheilodactylidae","Dactylophora","nigricans",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Cheilodactylidae","Nemadactylus","valenciennesi",418.54857,2,"1199.21235","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Dasyatidae","Dasyatis","brevicaudata",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Enoplosidae","Enoplosus","armatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Gerreidae","Parequula","melbournensis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Gobiesocidae",NA,"spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Gobiesocidae",NA,NA,NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Heterodontidae","Heterodontus","portusjacksoni",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Kyphosidae","Girella","tephraeops",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Achoerodus","gouldii",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Austrolabrus","maculatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Bodianus","frenchii",415.69876,1,"2390.83282","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Choerodon","rubescens",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",86.40902,1,"1281.39481","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.92399,1,"873.90627","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",66.51123,1,"1167.65140","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.70272,1,"1088.91069","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",90.06474,1,"982.82638","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",80.20234,1,"1486.15956","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.26288,1,"1153.07845","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",69.88475,1,"1199.48276","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",77.66069,1,"1316.07855","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",68.76231,1,"972.79283","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",37.57876,1,"960.42981","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",99.08189,1,"1290.28306","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.68965,1,"1488.33808","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",68.34923,1,"1163.91105","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",95.4152,1,"1218.86195","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",75.78922,1,"1335.87352","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",62.86127,1,"1243.73094","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",99.84085,1,"1280.16222","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",81.45542,1,"1383.23455","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Eupetrichthys","angustipes",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Notolabrus","parilus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Ophthalmolepis","lineolata",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Ophthalmolepis","lineolatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",97.90047,1,"1425.97588","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",126.25135,1,"934.18396","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",132.63711,1,"1659.48321","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",74.29975,1,"996.60653","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",86.8593,1,"949.24368","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",83.90877,1,"2338.09187","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Suezichthys","bifurcatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Suezichthys","cyanolaemus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae",NA,"sp1",121.22802,1,"1334.39330","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae",NA,NA,NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Acanthaluteres","vittiger",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","flavolineata",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","freycineti",487.61225,1,"1946.27664","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","galii",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","hippocrepis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","scaber",194.64982,1,"1345.90190","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","venusta",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Scobinichthys","granulatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae",NA,"spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Mullidae","Upeneichthys","vlamingii",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Muraenidae","Gymnothorax","prasinus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Muraenidae","Gymnothorax","woodwardi",NA,1,"1508.70193","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Neosebastidae","Neosebastes","bougainvillii",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Neosebastidae","Neosebastes","nigropunctatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Neosebastidae","Neosebastes","pandus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Odacidae","Siphonognathus","caninis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Odacidae","Siphonognathus","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Odontaspididae","Furgaleus","macki",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Oplegnathidae","Oplegnathus","woodwardi",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Orectolobidae","Orectolobus","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Ostraciidae","Anoplocapros","lenticularis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Parascylliidae","Parascyllium","variolatum",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pempherididae","Parapriacanthus","elongatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pempherididae","Pempheris","klunzingeri",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Platycephalidae","Platycephalus","speculator",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Platycephalidae","Platycephalus","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Plesiopidae","Trachinops","noarlungae",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pomacentridae","Chromis","klunzingeri",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pomacentridae","Chromis","westaustralis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pomacentridae","Parma","mccullochi",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pomacentridae","Parma","occidentalis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Pomacentridae","Parma","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scombridae","Thunnus","spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",131.04444,1,"797.97641","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",168.57078,1,"803.24990","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",106.35675,1,"1246.27015","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",160.07748,1,"1255.31564","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",184.25704,1,"1307.55848","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",177.93287,1,"1378.32474","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Scorpis","aequipinnis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
