Dot Point Measurements

Generated: Tuesday 26 October 2021 08:30:35

Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
IO328.jpg	      0		1061	449													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			36.8
IO328.jpg	      0		663	873													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			20.4
IO328.jpg	      0		1058	1604													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.3
IO328.jpg	      0		586	20													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			71.2
IO328.jpg	      0		887	593													Macroalgae	Erect fine branching	Red	Open		90300910			14.8
IO328.jpg	      0		884	98													Consolidated	Rock	Turf mat	Open		82001002			61.1
IO328.jpg	      0		907	1607													Consolidated	Rock	Turf mat	Open		82001002			88.5
IO328.jpg	      0		991	626													Macroalgae	Erect fine branching	Red	Open		90300910			21.0
IO328.jpg	      0		731	1061													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			34.8
IO328.jpg	      0		788	1054													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			33.5
IO328.jpg	      0		810	1731													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
IO328.jpg	      0		629	164													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			56.4
IO328.jpg	      0		739	185													Macroalgae	Erect fine branching	Red	Open		90300910			52.3
IO328.jpg	      0		567	281													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			48.1
IO328.jpg	      0		871	240													Consolidated	Rock	Turf mat	Open		82001002			47.1
IO328.jpg	      0		699	547													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			18.9
IO328.jpg	      0		828	797													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			8.8
IO328.jpg	      0		608	868													Unknown			Open					23.9
IO328.jpg	      0		952	1191													Consolidated	Rock	Turf mat	Open		82001002			49.4
IO329.jpg	      0		600	487													Open Water			Open					47.1
IO329.jpg	      0		709	391													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.4
IO329.jpg	      0		586	398													Open Water			Open					58.3
IO329.jpg	      0		737	1218													Unknown			Limited					45.9
IO329.jpg	      0		570	1454													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.8
IO329.jpg	      0		768	1192													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.2
IO329.jpg	      0		908	855													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.7
IO329.jpg	      0		594	1540													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.7
IO329.jpg	      0		872	635													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.4
IO329.jpg	      0		731	616													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.6
IO329.jpg	      0		562	1623													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			97.6
IO329.jpg	      0		590	1273													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.3
IO329.jpg	      0		1074	1401													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.6
IO329.jpg	      0		703	617													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.2
IO329.jpg	      0		767	146													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.3
IO329.jpg	      0		587	943													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.3
IO329.jpg	      0		585	57													Open Water			Open					100.0
IO329.jpg	      0		559	1265													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.4
IO329.jpg	      0		859	352													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.2
IO329.jpg	      0		673	570													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.3
IO330.jpg	      0		945	321													Hydroids			Open		11001000			71.8
IO330.jpg	      0		863	930													Bryozoa			Open		20000000			9.5
IO330.jpg	      0		615	938													Invertebrate Complex	Complex 1		Open					20.0
IO330.jpg	      0		766	1408													Unknown			Limited					43.4
IO330.jpg	      0		731	295													Hydroids			Open		11001000			73.2
IO330.jpg	      0		644	1498													Hydroids			Open		11001000			55.1
IO330.jpg	      0		1043	159													Hydroids			Open		11001000			90.8
IO330.jpg	      0		828	1233													Hydroids			Open		11001000			25.3
IO330.jpg	      0		636	1680													Hydroids			Open		11001000			73.7
IO330.jpg	      0		565	1375													Hydroids			Open		11001000			46.7
IO330.jpg	      0		983	1819													Unknown			Limited					88.4
IO330.jpg	      0		608	388													Hydroids			Open		11001000			66.2
IO330.jpg	      0		640	1055													Hydroids			Open		11001000			17.7
IO330.jpg	      0		846	1183													Hydroids			Open		11001000			20.4
IO330.jpg	      0		695	1403													Unknown			Limited					44.2
IO330.jpg	      0		1052	1371													Hydroids			Open		11001000			47.6
IO330.jpg	      0		965	1485													Hydroids			Open		11001000			54.3
IO330.jpg	      0		831	1067													Hydroids			Open		11001000			8.5
IO330.jpg	      0		721	199													Hydroids			Open		11001000			83.3
IO330.jpg	      0		982	53													Hydroids			Open		11001000			100.0
IO331.jpg	      0		974	447													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.8
IO331.jpg	      0		770	1132													Unknown			Limited					24.7
IO331.jpg	      0		813	1476													Unknown			Limited					61.4
IO331.jpg	      0		770	1055													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.7
IO331.jpg	      0		791	8													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO331.jpg	      0		994	1143													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.3
IO331.jpg	      0		1060	206													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.9
IO331.jpg	      0		752	1784													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			95.7
IO331.jpg	      0		866	966													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			6.4
IO331.jpg	      0		628	1432													Open Water			Open					60.9
IO331.jpg	      0		948	775													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.9
IO331.jpg	      0		767	641													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.2
IO331.jpg	      0		1069	112													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.1
IO331.jpg	      0		631	1172													Open Water			Open					35.8
IO331.jpg	      0		620	1440													Open Water			Open					62.1
IO331.jpg	      0		839	670													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.2
IO331.jpg	      0		914	161													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.5
IO331.jpg	      0		1042	1674													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.2
IO331.jpg	      0		602	1034													Open Water			Open					28.7
IO331.jpg	      0		852	1016													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.0
IO332.jpg	      0		924	1748													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.7
IO332.jpg	      0		960	1311													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.8
IO332.jpg	      0		1065	1128													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.8
IO332.jpg	      0		825	1058													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.6
IO332.jpg	      0		852	444													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.8
IO332.jpg	      0		713	1204													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.4
IO332.jpg	      0		625	1731													Open Water			Open					92.9
IO332.jpg	      0		647	281													Open Water			Open					81.5
IO332.jpg	      0		909	630													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.8
IO332.jpg	      0		1052	104													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO332.jpg	      0		884	1486													Unknown			Limited					60.5
IO332.jpg	      0		946	1676													Unknown			Limited					82.7
IO332.jpg	      0		1012	1269													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.3
IO332.jpg	      0		887	331													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.7
IO332.jpg	      0		857	256													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.3
IO332.jpg	      0		965	125													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.0
IO332.jpg	      0		651	1177													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.4
IO332.jpg	      0		817	1134													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.1
IO332.jpg	      0		1050	655													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.4
IO332.jpg	      0		732	1401													Unknown			Limited					53.1
IO333 take 2.jpg	      0		992	1429													Unknown			Limited					18.2
IO333 take 2.jpg	      0		611	179													Open Water			Open					100.0
IO333 take 2.jpg	      0		661	1853													Unknown			Open					54.7
IO333 take 2.jpg	      0		706	1586													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.1
IO333 take 2.jpg	      0		862	564													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.2
IO333 take 2.jpg	      0		913	1502													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.0
IO333 take 2.jpg	      0		1016	1507													Unknown			Limited					25.0
IO333 take 2.jpg	      0		946	832													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.0
IO333 take 2.jpg	      0		912	1712													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.4
IO333 take 2.jpg	      0		834	1167													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			9.7
IO333 take 2.jpg	      0		987	609													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.2
IO333 take 2.jpg	      0		865	1101													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.4
IO333 take 2.jpg	      0		935	1773													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.1
IO333 take 2.jpg	      0		946	902													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.9
IO333 take 2.jpg	      0		1000	1884													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.9
IO333 take 2.jpg	      0		659	1261													Unknown			Open					18.0
IO333 take 2.jpg	      0		975	939													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.5
IO333 take 2.jpg	      0		1012	1894													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.9
IO333 take 2.jpg	      0		711	1718													Hydroids			Open		11001000			41.9
IO333 take 2.jpg	      0		670	1047													Unknown			Open					26.3
IO333.jpg	      0		975	1678													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.7
IO333.jpg	      0		1015	517													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.0
IO333.jpg	      0		809	467													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.3
IO333.jpg	      0		592	790													Open Water			Open					34.4
IO333.jpg	      0		954	1811													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.9
IO333.jpg	      0		796	856													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.9
IO333.jpg	      0		587	411													Open Water			Open					70.7
IO333.jpg	      0		703	125													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.6
IO333.jpg	      0		774	1409													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.7
IO333.jpg	      0		664	1089													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.4
IO333.jpg	      0		803	618													Invertebrate Complex	Complex 1		Open					42.4
IO333.jpg	      0		851	303													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.8
IO333.jpg	      0		619	1467													Open Water			Open					57.6
IO333.jpg	      0		903	1638													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.9
IO333.jpg	      0		1045	769													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.9
IO333.jpg	      0		1055	1622													Unknown			Limited					75.3
IO333.jpg	      0		700	800													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.7
IO333.jpg	      0		980	847													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.5
IO333.jpg	      0		583	1853													Open Water			Open					100.0
IO333.jpg	      0		979	831													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.7
IO334.jpg	      0		608	218													Open Water			Open					73.2
IO334.jpg	      0		967	366													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.6
IO334.jpg	      0		607	1521													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.1
IO334.jpg	      0		803	794													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			4.5
IO334.jpg	      0		630	1143													Open Water			Open					40.7
IO334.jpg	      0		729	1287													Unknown			Limited					53.9
IO334.jpg	      0		911	1410													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.6
IO334.jpg	      0		759	1687													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO334.jpg	      0		781	576													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.0
IO334.jpg	      0		982	614													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.9
IO334.jpg	      0		810	533													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.1
IO334.jpg	      0		790	298													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.2
IO334.jpg	      0		807	1000													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.5
IO334.jpg	      0		690	664													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.5
IO334.jpg	      0		808	338													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.7
IO334.jpg	      0		656	1382													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.1
IO334.jpg	      0		734	1131													Unknown			Limited					35.9
IO334.jpg	      0		957	956													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.5
IO334.jpg	      0		550	517													Open Water			Open					44.7
IO334.jpg	      0		1024	75													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.6
IO335.jpg	      0		783	555													Sponges	Small mixed		Open		10000000			18.3
IO335.jpg	      0		647	788													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			17.9
IO335.jpg	      0		589	733													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			22.9
IO335.jpg	      0		964	100													Consolidated	Rock	Turf mat	Open		82001002			60.7
IO335.jpg	      0		980	1134													Consolidated	Rock	Veneer	Open		82001002			38.1
IO335.jpg	      0		816	1324													Consolidated	Rock	Turf mat	Open		82001002			53.3
IO335.jpg	      0		961	1825													Consolidated	Rock	Turf mat	Open		82001002			100.0
IO335.jpg	      0		633	1446													Consolidated	Rock	Turf mat	Open		82001002			67.1
IO335.jpg	      0		615	604													Unknown			Limited					24.3
IO335.jpg	      0		756	286													Consolidated	Rock	Turf mat	Open		82001002			43.0
IO335.jpg	      0		970	265													Consolidated	Rock	Turf mat	Open		82001002			46.0
IO335.jpg	      0		894	1249													Consolidated	Rock	Turf mat	Open		82001002			46.6
IO335.jpg	      0		754	441													Sponges	Erect forms		Open		10000912			29.1
IO335.jpg	      0		853	1580													Consolidated	Rock	Turf mat	Open		82001002			76.8
IO335.jpg	      0		1036	417													Unknown			Limited					35.5
IO335.jpg	      0		921	924													Sponges	Massive forms		Open		10000903			18.1
IO335.jpg	      0		801	45													Sponges	Massive forms		Open		10000903			64.7
IO335.jpg	      0		1043	480													Unknown			Limited					31.0
IO335.jpg	      0		847	263													Sponges	Small mixed		Open		10000000			44.5
IO335.jpg	      0		869	465													Bryozoa			Open		20000000			26.1
IO336.jpg	      0		867	1253													Consolidated	Rock	Turf mat	Open		82001002			31.7
IO336.jpg	      0		546	526													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			53.2
IO336.jpg	      0		840	28													Macroalgae	Erect fine branching	Red	Open		90300910			97.4
IO336.jpg	      0		910	952													Consolidated	Rock	Turf mat	Open		82001002			9.8
IO336.jpg	      0		883	846													Macroalgae	Erect course branching	Brown	Open		80300904			13.4
IO336.jpg	      0		691	1519													Sponges	Crusts		Open		10000901			60.8
IO336.jpg	      0		779	1491													Unknown			Limited					56.5
IO336.jpg	      0		595	504													Sponges	Massive forms		Open		10000903			52.8
IO336.jpg	      0		934	1664													Macroalgae	Erect fine branching	Red	Open		90300910			75.5
IO336.jpg	      0		693	11													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
IO336.jpg	      0		1061	1005													Macroalgae	Erect course branching	Brown	Open		80300904			26.1
IO336.jpg	      0		1015	742													Consolidated	Rock	Turf mat	Open		82001002			30.5
IO336.jpg	      0		574	1120													Consolidated	Rock	Turf mat	Open		82001002			30.8
IO336.jpg	      0		946	1517													Macroalgae	Erect fine branching	Red	Open		90300910			60.6
IO336.jpg	      0		838	1756													Macroalgae	Erect course branching	Red	Open		80300906			84.2
IO336.jpg	      0		1038	1682													Macroalgae	Erect fine branching	Red	Open		90300910			79.8
IO336.jpg	      0		1002	22													Macroalgae	Erect course branching	Brown	Open		80300904			99.9
IO336.jpg	      0		549	250													Sponges	Massive forms		Open		10000903			79.2
IO336.jpg	      0		999	335													Consolidated	Rock	No biota	Open		82001002			67.8
IO336.jpg	      0		579	1871													Macroalgae	Erect fine branching	Red	Open		90300910			99.4
IO337.jpg	      0		639	1833													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			92.3
IO337.jpg	      0		902	744													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			34.2
IO337.jpg	      0		732	1886													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			96.5
IO337.jpg	      0		943	846													Consolidated	Rock	Turf mat	Open		82001002			25.5
IO337.jpg	      0		706	298													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			84.2
IO337.jpg	      0		876	387													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			73.5
IO337.jpg	      0		973	163													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
IO337.jpg	      0		1052	1878													Macroalgae	Encrusting	Red	Open		80300929			98.7
IO337.jpg	      0		1071	982													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			29.1
IO337.jpg	      0		906	1615													Unknown			Limited					66.1
IO337.jpg	      0		651	1385													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			43.8
IO337.jpg	      0		1076	1256													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			38.2
IO337.jpg	      0		585	440													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			72.3
IO337.jpg	      0		725	903													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			18.4
IO337.jpg	      0		815	945													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			10.3
IO337.jpg	      0		657	548													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			58.0
IO337.jpg	      0		879	1863													Unknown			Limited					93.6
IO337.jpg	      0		746	1327													Unknown			Limited					33.9
IO337.jpg	      0		803	517													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			58.7
IO337.jpg	      0		655	899													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			24.1
IO338.jpg	      0		853	1268													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.6
IO338.jpg	      0		894	1204													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.6
IO338.jpg	      0		1011	1542													Unknown			Limited					52.7
IO338.jpg	      0		948	1840													Unknown			Limited					83.6
IO338.jpg	      0		813	1680													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.1
IO338.jpg	      0		567	1159													Macroalgae	Erect course branching	Brown			80300904			28.1
IO338.jpg	      0		943	1828													Unknown			Limited					82.1
IO338.jpg	      0		959	1293													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.2
IO338.jpg	      0		819	1717													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.4
IO338.jpg	      0		790	904													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.3
IO338.jpg	      0		1046	998													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.1
IO338.jpg	      0		777	609													Macroalgae	Erect course branching	Brown			80300904			63.0
IO338.jpg	      0		689	678													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.5
IO338.jpg	      0		584	1035													Macroalgae	Erect course branching	Brown			80300904			29.0
IO338.jpg	      0		899	1396													Unknown			Limited					31.7
IO338.jpg	      0		756	1221													Unknown			Limited					10.7
IO338.jpg	      0		617	1008													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.4
IO338.jpg	      0		852	295													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO338.jpg	      0		647	618													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.6
IO338.jpg	      0		642	584													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.5
IO339.jpg	      0		645	1663													Sponges	Small mixed		Open		10000000			59.0
IO339.jpg	      0		693	1271													Sponges	Small mixed		Open		10000000			22.4
IO339.jpg	      0		806	1465													Unknown			Limited					37.5
IO339.jpg	      0		744	1392													Macroalgae	Erect fine branching	Red	Open		90300910			31.3
IO339.jpg	      0		744	154													Macroalgae	Erect course branching	Brown	Open		80300904			89.4
IO339.jpg	      0		760	1305													Macroalgae	Erect fine branching	Red	Open		90300910			22.7
IO339.jpg	      0		1069	324													Macroalgae	Erect fine branching	Red	Open		90300910			76.7
IO339.jpg	      0		1022	1865													Macroalgae	Erect fine branching	Red	Open		90300910			78.6
IO339.jpg	      0		644	662													Macroalgae	Erect fine branching	Green	Open		80300909			43.5
IO339.jpg	      0		912	165													Macroalgae	Erect course branching	Brown	Open		80300904			88.5
IO339.jpg	      0		593	1438													Open Water			Open					41.2
IO339.jpg	      0		1047	1094													Sponges	Small mixed		Open		10000000			22.1
IO339.jpg	      0		760	1812													Sponges	Massive forms		Open		10000903			71.3
IO339.jpg	      0		798	1248													Macroalgae	Erect fine branching	Red	Open		90300910			16.6
IO339.jpg	      0		938	987													Sponges	Massive forms		Open		10000903			14.5
IO339.jpg	      0		996	1720													Macroalgae	Erect fine branching	Red	Open		90300910			64.5
IO339.jpg	      0		841	879													Sponges	Massive forms		Open		10000903			19.2
IO339.jpg	      0		584	69													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
IO339.jpg	      0		1017	1273													Macroalgae	Erect fine branching	Red	Open		90300910			27.0
IO339.jpg	      0		756	749													Macroalgae	Erect fine branching	Green	Open		80300909			32.2
IO34.jpg	      0		567	933													Open Water			Open					24.6
IO34.jpg	      0		667	65													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			97.4
IO34.jpg	      0		1012	388													Macroalgae	Filamentous and filiform		Open		80300930			65.1
IO34.jpg	      0		548	1414													Open Water			Open					64.6
IO34.jpg	      0		587	1198													Open Water			Open					40.5
IO34.jpg	      0		1058	1025													Macroalgae	Erect course branching	Brown	Open		80300904			35.2
IO34.jpg	      0		552	65													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
IO34.jpg	      0		804	439													Consolidated	Rock	Turf mat	Open		82001002			53.6
IO34.jpg	      0		1066	740													Consolidated	Rock	Turf mat	Open		82001002			38.1
IO34.jpg	      0		1052	1703													Macroalgae	Erect fine branching	Red	Open		90300910			97.6
IO34.jpg	      0		767	565													Consolidated	Rock	Turf mat	Open		82001002			38.9
IO34.jpg	      0		991	1642													Macroalgae	Erect fine branching	Red	Open		90300910			88.7
IO34.jpg	      0		627	613													Macroalgae	Erect fine branching	Red	Open		90300910			37.7
IO34.jpg	      0		617	1243													Open Water			Open					43.4
IO34.jpg	      0		718	706													Consolidated	Rock	Turf mat	Open		82001002			23.8
IO34.jpg	      0		1057	1518													Macroalgae	Erect fine branching	Red	Open		90300910			77.9
IO34.jpg	      0		623	915													Unknown			Open					18.0
IO34.jpg	      0		963	250													Macroalgae	Erect course branching	Brown	Open		80300904			78.2
IO34.jpg	      0		653	1465													Unknown			Open					66.4
IO34.jpg	      0		635	1167													Unknown			Open					34.6
IO343.jpg	      0		859	1674													Unknown			Limited					81.9
IO343.jpg	      0		891	767													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.4
IO343.jpg	      0		638	1334													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.3
IO343.jpg	      0		1040	713													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.3
IO343.jpg	      0		640	310													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.1
IO343.jpg	      0		1009	368													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.1
IO343.jpg	      0		638	834													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.7
IO343.jpg	      0		712	857													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.5
IO343.jpg	      0		589	1308													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.1
IO343.jpg	      0		859	1181													Unknown			Limited					30.0
IO343.jpg	      0		627	229													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.7
IO343.jpg	      0		846	1460													Unknown			Limited					59.2
IO343.jpg	      0		917	906													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.2
IO343.jpg	      0		795	1846													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO343.jpg	      0		931	287													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.2
IO343.jpg	      0		1018	60													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.6
IO343.jpg	      0		620	1668													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.6
IO343.jpg	      0		989	985													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.8
IO343.jpg	      0		905	149													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.1
IO343.jpg	      0		712	1086													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.2
IO344.jpg	      0		1027	1735													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			63.9
IO344.jpg	      0		631	542													Unknown			Open					55.7
IO344.jpg	      0		732	823													Invertebrate Complex	Complex 1		Open					27.5
IO344.jpg	      0		683	845													Invertebrate Complex	Complex 1		Open					28.4
IO344.jpg	      0		1044	1802													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			70.3
IO344.jpg	      0		930	1748													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			63.5
IO344.jpg	      0		981	1181													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			14.5
IO344.jpg	      0		948	867													Bryozoa			Open		20000000			21.7
IO344.jpg	      0		541	1678													Open Water			Open					64.4
IO344.jpg	      0		788	1534													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			43.6
IO344.jpg	      0		907	1856													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			73.6
IO344.jpg	      0		832	309													Unknown			Limited					73.3
IO344.jpg	      0		576	745													Unknown			Open					42.1
IO344.jpg	      0		764	364													Unknown			Limited					68.6
IO344.jpg	      0		939	297													Unknown			Limited					74.7
IO344.jpg	      0		1017	1596													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			50.9
IO344.jpg	      0		882	969													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			10.8
IO344.jpg	      0		1042	1449													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			38.7
IO344.jpg	      0		1006	36													Unknown			Limited					100.0
IO344.jpg	      0		1046	1246													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			23.2
IO349.jpg	      0		1020	909													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.6
IO349.jpg	      0		974	17													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO349.jpg	      0		801	1343													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.7
IO349.jpg	      0		867	484													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.7
