OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity
3.05	24	3.05_L371.avi	87749	3.05_R372.avi	83852	58.49933	time seabed	48.96267	213.14829	6.38498	37.755	3911.07932	14.89623	12.7057	2.27078	-829.59286	568.01546	-3779.63961	Carangidae	Decapterus	spp		1	AD	Passing
3.05	25	3.05_L371.avi	87753	3.05_R372.avi	83856	58.502	time seabed	48.96533	187.41406	5.9817	39.6287	4526.56717	12.49652	8.48386	1.10762	639.59031	741.79946	-4419.32892	Carangidae	Decapterus	spp		1	AD	Passing
3.05	26	3.05_L371.avi	87754	3.05_R372.avi	83857	58.50267	time seabed	48.966	208.78901	7.04823	42.61103	4601.57221	15.76529	3.94877	5.0337	-1091.33291	609.98256	-4428.47384	Carangidae	Decapterus	spp		1	AD	Passing
3.05	27	3.05_L371.avi	87761	3.05_R372.avi	83864	58.50733	time seabed	48.97067	194.34007	5.07989	39.08638	4532.80632	13.69447	2.49363	5.26092	756.88713	760.72327	-4403.94767	Carangidae	Decapterus	spp		1	AD	Passing
3.05	30	3.05_L371.avi	87764	3.05_R372.avi	83867	58.50933	time seabed	48.97267	152.67176	4.3995	36.8459	4110.61163	8.98725	9.09637	7.78067	-200.94788	609.88607	-4060.14617	Carangidae	Decapterus	spp		1	AD	Passing
3.05	31	3.05_L371.avi	87765	3.05_R372.avi	83868	58.51	time seabed	48.97333	216.969	8.17587	36.93668	4067.1763	5.69806	19.55502	8.15465	-97.40896	391.88929	-4047.0801	Carangidae	Decapterus	spp		1	AD	Passing
3.05	32	3.05_L371.avi	87766	3.05_R372.avi	83869	58.51067	time seabed	48.974	152.85377	2.34844	42.98031	4582.21767	9.64071	0.2693	4.99739	-133.47506	755.68311	-4517.50442	Carangidae	Decapterus	spp		1	AD	Passing
3.05	33	3.05_L371.avi	87767	3.05_R372.avi	83870	58.51133	time seabed	48.97467	195.25779	3.39241	39.35044	4385.34827	8.5077	3.33508	1.41032	-356.26825	542.20523	-4337.09187	Carangidae	Decapterus	spp		1	AD	Passing
3.05	34	3.05_L371.avi	87767	3.05_R372.avi	83870	58.51133	time seabed	48.97467	162.66999	8.85682	37.95647	4275.37149	8.7199	19.06363	3.22434	-275.11272	586.8809	-4225.95376	Carangidae	Decapterus	spp		1	AD	Passing
3.05	37	3.05_L371.avi	87778	3.05_R372.avi	83881	58.51867	time seabed	48.982	189.76794	4.01818	45.82409	4824.8459	12.65735	1.1675	6.7454	502.44139	930.19737	-4707.59211	Carangidae	Decapterus	spp		1	AD	Passing
3.05	38	3.05_L371.avi	87781	3.05_R372.avi	83884	58.52067	time seabed	48.984	194.78151	3.00461	41.98971	4837.5134	9.5758	2.79783	1.90452	161.9348	788.27032	-4770.10932	Carangidae	Decapterus	spp		1	AD	Passing
3.05	39	3.05_L371.avi	87781	3.05_R372.avi	83884	58.52067	time seabed	48.984	106.67457	5.22193	40.51325	4683.16301	11.58838	6.38376	9.75884	543.66383	767.75021	-4587.7015	Carangidae	Decapterus	spp		1	AD	Passing
3.05	40	3.05_L371.avi	87781	3.05_R372.avi	83884	58.52067	time seabed	48.984	151.17031	5.41069	43.35953	4857.46068	12.16224	1.75581	0.08145	753.26403	692.73694	-4748.4348	Carangidae	Decapterus	spp		1	AD	Passing
3.05	41	3.05_L371.avi	87785	3.05_R372.avi	83888	58.52333	time seabed	48.98667	246.64355	8.89205	28.87353	3361.92051	12.77338	33.38207	4.71238	-379.18767	639.31139	-3278.72036	Carangidae	Decapterus	spp		1	AD	Passing
3.05	42	3.05_L371.avi	87790	3.05_R372.avi	83893	58.52667	time seabed	48.99	203.65082	6.76575	40.02721	4671.76543	9.06353	10.647	9.57533	-477.49563	560.00644	-4613.43505	Carangidae	Decapterus	spp		1	AD	Passing
3.05	43	3.05_L371.avi	87799	3.05_R372.avi	83902	58.53267	time seabed	48.996	114.60662	4.36018	44.44125	4980.58273	9.43902	2.79979	16.00878	482.26359	659.2359	-4913.14911	Carangidae	Decapterus	spp		1	AD	Passing
3.05	44	3.05_L371.avi	87802	3.05_R372.avi	83905	58.53467	time seabed	48.998	84.46592	2.65131	34.00012	2942.81016	10.67	8.33401	11.32704	382.50487	388.03393	-2891.92865	Carangidae	Decapterus	spp		1	AD	Passing
3.05	46	3.05_L371.avi	93185	3.05_R372.avi	89288	62.12333	time seabed	52.58667	420.65198	0.94726	12.30546	1352.9689	8.7396	11.59096	9.25484	169.56937	-116.22194	-1337.25971	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
3.05	47	3.05_L371.avi	93185	3.05_R372.avi	89288	62.12333	time seabed	52.58667	366.30944	1.23307	8.95293	1384.46787	4.36178	23.78907	29.73842	92.47021	-50.36008	-1380.45804	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
3.05	48	3.05_L371.avi	93443	3.05_R372.avi	89546	62.29533	time seabed	52.75867	387.17377	2.0468	15.92998	1580.14062	10.18564	32.97408	19.54296	247.4784	-129.74955	-1555.23756	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
3.06	0	3.06_L378.avi	18274	3.06_R377.avi	17523	12.18267	time seabed	2.04	48.43792	2.47571	2.59995	2056.70469	10.33577	23.36439	25.67903	334.93221	-154.87544	-2023.33096	Labridae	Coris	caudimacula	37384092	1	AD	Passing
3.06	3	3.06_L378.avi	30377	3.06_R377.avi	29625	20.25133	time seabed	10.10867	212.64375	10.91965	2.99836	6818.37894	11.06896	0.67968	5.71972	1134.97089	652.29375	-6691.53534	Carangidae	Decapterus	spp		1	AD	Passing
3.06	6	3.06_L378.avi	30385	3.06_R377.avi	29633	20.25667	time seabed	10.114	253.40474	8.12685	4.02477	5065.1251	8.78533	11.71655	6.77991	380.38652	673.63146	-5005.69865	Carangidae	Decapterus	spp		1	AD	Passing
3.06	7	3.06_L378.avi	30387	3.06_R377.avi	29635	20.258	time seabed	10.11533	213.6954	6.14964	2.63268	5475.90856	14.10432	3.05496	10.97173	-694.21871	1139.61454	-5310.82985	Carangidae	Decapterus	spp		1	AD	Passing
3.06	9	3.06_L378.avi	30388	3.06_R377.avi	29636	20.25867	time seabed	10.116	248.98514	5.50623	3.18192	4530.28514	13.07435	9.66172	1.30418	-304.31458	978.59491	-4412.84807	Carangidae	Decapterus	spp		1	AD	Passing
3.06	10	3.06_L378.avi	30389	3.06_R377.avi	29637	20.25933	time seabed	10.11667	201.58403	9.79714	4.07774	3885.87159	19.23072	28.04856	6.03101	-891.26362	918.58364	-3669.03955	Carangidae	Decapterus	spp		1	AD	Passing
3.06	11	3.06_L378.avi	30391	3.06_R377.avi	29639	20.26067	time seabed	10.118	231.13334	4.15203	7.44081	4683.79458	11.70591	3.7697	27.61535	274.10902	909.89541	-4586.38052	Carangidae	Decapterus	spp		1	AD	Passing
3.06	12	3.06_L378.avi	30392	3.06_R377.avi	29640	20.26133	time seabed	10.11867	315.68574	3.34831	7.05541	4738.39202	9.14432	2.98163	7.37561	-245.12759	712.02012	-4678.17259	Carangidae	Decapterus	spp		1	AD	Passing
3.06	19	3.06_L378.avi	30394	3.06_R377.avi	29642	20.26267	time seabed	10.12	232.52535	7.5596	0.5697	5745.44136	10.42613	7.98367	20.18902	372.37392	970.77007	-5650.5787	Carangidae	Decapterus	spp		1	AD	Passing
3.06	20	3.06_L378.avi	30394	3.06_R377.avi	29642	20.26267	time seabed	10.12	238.32719	9.74736	4.88605	5491.44111	13.36069	6.98555	17.32344	1179.98747	466.79904	-5342.81328	Carangidae	Decapterus	spp		1	AD	Passing
3.06	21	3.06_L378.avi	30394	3.06_R377.avi	29642	20.26267	time seabed	10.12	242.63722	7.43461	6.44413	4460.92765	20.26866	8.68232	2.20463	-1150.38932	1031.87244	-4184.70061	Carangidae	Decapterus	spp		1	AD	Passing
3.06	23	3.06_L378.avi	30395	3.06_R377.avi	29643	20.26333	time seabed	10.12067	195.80845	2.48992	1.86671	4721.21628	13.24565	0.81298	8.27527	-48.95395	1080.64735	-4595.61617	Carangidae	Decapterus	spp		1	AD	Passing
3.06	24	3.06_L378.avi	30397	3.06_R377.avi	29645	20.26467	time seabed	10.122	230.73798	8.68535	6.93386	6623.02519	9.76677	1.98713	20.19278	898.32287	674.76341	-6527.03401	Carangidae	Decapterus	spp		1	AD	Passing
3.06	25	3.06_L378.avi	30398	3.06_R377.avi	29646	20.26533	time seabed	10.12267	261.33795	9.88925	4.73256	4839.26032	7.93543	16.76674	11.78273	318.05921	587.52698	-4792.92091	Carangidae	Decapterus	spp		1	AD	Passing
3.06	28	3.06_L378.avi	30401	3.06_R377.avi	29649	20.26733	time seabed	10.12467	269.12776	8.16935	3.55487	5756.54774	10.48633	0.13247	9.80429	1002.14811	305.56063	-5660.40403	Carangidae	Decapterus	spp		1	AD	Passing
3.06	29	3.06_L378.avi	30403	3.06_R377.avi	29651	20.26867	time seabed	10.126	210.40635	5.90192	0.40405	4514.46979	12.92765	10.20932	13.0188	-407.55275	924.09889	-4400.04313	Carangidae	Decapterus	spp		1	AD	Passing
3.06	31	3.06_L378.avi	30405	3.06_R377.avi	29653	20.27	time seabed	10.12733	235.25252	5.60022	4.56117	5540.48674	8.01845	4.3488	5.99099	482.18459	603.98679	-5486.31856	Carangidae	Decapterus	spp		1	AD	Passing
3.06	33	3.06_L378.avi	30410	3.06_R377.avi	29658	20.27333	time seabed	10.13067	226.36336	8.57041	5.95236	4884.0423	18.21407	4.89862	7.0126	1310.26524	783.39131	-4639.32886	Carangidae	Decapterus	spp		1	AD	Passing
3.06	35	3.06_L378.avi	30421	3.06_R377.avi	29669	20.28067	time seabed	10.138	239.71373	5.00495	5.37687	4525.26118	14.32775	0.8586	3.85173	757.57711	824.7179	-4384.50751	Carangidae	Decapterus	spp		1	AD	Passing
3.06	36	3.06_L378.avi	30429	3.06_R377.avi	29677	20.286	time seabed	10.14333	248.73543	2.25534	3.94297	3578.89678	12.71557	0.96367	2.53962	292.91943	731.27113	-3491.12345	Carangidae	Decapterus	spp		1	AD	Passing
3.06	37	3.06_L378.avi	34730	3.06_R377.avi	33978	23.15333	time seabed	13.01067	288.9974	9.40502	1.96794	5192.26703	8.22555	13.58909	5.45353	213.89576	711.39917	-5138.8517	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing
3.06	39	3.06_L378.avi	39203	3.06_R377.avi	38452	26.13533	time seabed	15.99267	369.00181	6.04762	1.91796	3430.9046	11.96221	20.81253	10.56665	-187.04785	686.07071	-3356.40082	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
3.06	40	3.06_L378.avi	41635	3.06_R377.avi	40884	27.75667	time seabed	17.614	261.6993	5.56515	2.49939	3757.23809	20.22334	7.93105	9.69187	-1074.47748	729.65046	-3525.61291	Labridae	Bodianus	solatus	37384201	1	AD	Passing
3.06	41	3.06_L378.avi	69525	3.06_R377.avi	68773	46.35	time seabed	36.20733	455.09416	3.56378	2.55713	3035.20133	14.40658	8.67428	7.84718	-688.4484	310.3349	-2939.75818	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
3.06	42	3.06_L378.avi	69673	3.06_R377.avi	68921	46.44867	time seabed	36.306	513.9549	9.83848	1.03918	5661.78093	10.94568	7.07235	0.7271	-1009.57667	369.43998	-5558.77976	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.01	0	4.01_L373.avi	20638	4.01_R374.avi	20693	13.75867	Time Seabed	8.06667	216.14828	6.65391	7.36399	4671.00412	15.29911	3.00977	32.04957	1225.79395	-128.22351	-4505.47083	Priacanthidae	Priacanthus	sp1		1	AD	Passing
4.01	2	4.01_L373.avi	26276	4.01_R374.avi	26331	17.51733	Time Seabed	11.82533	289.75825	1.77902	6.72226	1979.99136	20.85474	0.82066	18.60076	-701.92303	64.46142	-1850.27419	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing
4.01	3	4.01_L373.avi	32206	4.01_R374.avi	32261	21.47067	Time Seabed	15.77867	379.8992	1.43209	6.58947	1295.71066	8.80475	37.03659	30.86868	-180.79736	-81.53326	-1280.44163	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.01	4	4.01_L373.avi	32381	4.01_R374.avi	32436	21.58733	Time Seabed	15.89533	356.70544	0.98615	5.82811	1390.78219	11.17044	11.4694	14.81017	-258.43653	-76.19131	-1364.43414	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.01	9	4.01_L373.avi	35827	4.01_R374.avi	35882	23.88467	Time Seabed	18.19267	654.03816	7.81018	10.12628	4432.12024	10.30121	12.2102	2.42647	-791.38544	43.21872	-4360.68011	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing
4.01	10	4.01_L373.avi	35840	4.01_R374.avi	35895	23.89333	Time Seabed	18.20133	755.26577	2.91143	4.29322	1873.56976	8.14564	31.15325	7.99666	-159.93835	-211.87692	-1854.6675	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing
4.01	11	4.01_L373.avi	41180	4.01_R374.avi	41235	27.45333	Time Seabed	21.76133	552.69738	2.14824	3.31962	1483.7007	10.50175	38.95391	10.57221	-268.31209	-33.75912	-1458.84773	Lutjanidae	Aphareus	furca	37346036	1	AD	Passing
4.01	12	4.01_L373.avi	41191	4.01_R374.avi	41246	27.46067	Time Seabed	21.76867	578.85656	4.66879	8.1646	2704.51082	8.49781	25.08916	14.27798	379.43135	125.50677	-2674.81937	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.01	13	4.01_L373.avi	41192	4.01_R374.avi	41247	27.46133	Time Seabed	21.76933	417.10438	2.75965	3.02929	1923.59046	5.69432	28.56703	9.51919	187.17342	-37.33506	-1914.09835	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.01	14	4.01_L373.avi	55610	4.01_R374.avi	55665	37.07333	Time Seabed	31.38133	269.10373	6.43888	7.72072	5117.27101	10.1626	3.5645	21.76224	874.23119	225.73032	-5036.98602	Labridae	Bodianus	solatus	37384201	1	AD	Passing
4.01	15	4.01_L373.avi	59036	4.01_R374.avi	59091	39.35733	Time Seabed	33.66533	403.86332	3.01688	5.90614	2440.11871	6.82675	17.50109	3.72514	287.01225	-41.8763	-2422.81854	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.01	16	4.01_L373.avi	59297	4.01_R374.avi	59352	39.53133	Time Seabed	33.83933	278.71816	1.60786	4.71467	1590.20987	15.62446	20.6359	3.66935	-417.55287	-95.31169	-1531.44791	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.01	17	4.01_L373.avi	59386	4.01_R374.avi	59441	39.59067	Time Seabed	33.89867	386.03865	2.31504	4.25598	1757.4469	7.92633	27.86975	1.35106	242.31866	-3.98833	-1740.65659	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.01	18	4.01_L373.avi	64958	4.01_R374.avi	65013	43.30533	Time Seabed	37.61333	228.49012	7.2647	17.93064	4711.70154	10.42457	8.34649	2.61084	852.16548	25.26019	-4633.93001	Labridae	Choerodon	zamboangae	37384011	1	AD	Passing
4.01	19	4.01_L373.avi	64978	4.01_R374.avi	65033	43.31867	Time Seabed	37.62667	199.25244	9.59915	16.15702	4986.01791	16.57408	12.75238	32.71531	1422.2774	4.8211	-4778.85743	Labridae	Choerodon	zamboangae	37384011	1	AD	Passing
4.01	21	4.01_L373.avi	74064	4.01_R374.avi	74119	49.376	Time Seabed	43.684	176.43493	6.81815	8.53724	4149.0056	17.73531	0.28419	3.29086	-1263.84045	-8.74717	-3951.81961	Nemipteridae	Parascolopsis	inermis	37347041	1	AD	Passing
4.01	22	4.01_L373.avi	84111	4.01_R374.avi	84166	56.074	Time Seabed	50.382	274.97726	2.72296	8.47554	1512.23546	11.70547	74.91525	33.82824	173.57622	-252.98151	-1480.78619	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing
4.01	25	4.01_L373.avi	94507	4.01_R374.avi	94562	63.00467	Time Seabed	57.31267	642.49829	4.88786	7.15922	4446.9499	11.73659	6.70652	6.71073	-412.98563	804.78677	-4353.97802	Carcharhinidae	Carcharhinus	sp10		1	AD	Passing
4.02	1	4.02_L367.avi	48173	4.02_R368.avi	48170	32.11533	Time Seabed	22.31067	75.75013	2.17345	0.6252	2072.72615	15.92547	14.56644	7.40271	-564.81695	-66.58917	-1993.17369	Pinguipedidae	Parapercis	sp1		1	AD	Passing
4.02	2	4.02_L367.avi	49001	4.02_R368.avi	48998	32.66733	Time Seabed	22.86267	96.18644	2.08011	0.43048	1791.70526	21.82976	26.18029	11.24812	-644.5793	-168.52568	-1663.22709	Pinguipedidae	Parapercis	sp1		1	AD	Passing
4.02	3	4.02_L367.avi	58767	4.02_R368.avi	58764	39.178	Time Seabed	29.37333	367.62154	3.64802	3.16978	2031.75101	8.21582	37.34548	13.17796	126.44262	261.363	-2010.89876	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.02	4	4.02_L367.avi	58857	4.02_R368.avi	58854	39.238	Time Seabed	29.43333	445.36937	0.74107	4.66194	1206.33822	1.73591	7.55483	3.15557	36.53102	-0.94192	-1205.7846	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.02	5	4.02_L367.avi	58868	4.02_R368.avi	58865	39.24533	Time Seabed	29.44067	460.33793	1.11729	2.51179	1470.48938	14.89019	9.23143	8.86062	368.3407	84.3159	-1421.11048	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.02	6	4.02_L367.avi	64622	4.02_R368.avi	64619	43.08133	Time Seabed	33.27667	949.64683	2.3258	3.22537	1681.17489	16.33253	32.95659	16.9625	470.04895	-50.61167	-1613.3324	Orectolobidae	Orectolobus	sp1		1	AD	Passing
4.02	7	4.02_L367.avi	77742	4.02_R368.avi	77739	51.828	Time Seabed	42.02333	470.07802	0.87249	8.23799	1434.99313	8.5224	8.26232	33.8537	117.66467	177.14255	-1419.14792	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.02	8	4.02_L367.avi	77753	4.02_R368.avi	77750	51.83533	Time Seabed	42.03067	449.8953	0.79973	3.25782	1412.41553	9.22965	6.65539	57.25263	-222.13285	44.4684	-1394.12955	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.02	9	4.02_L367.avi	77777	4.02_R368.avi	77774	51.85133	Time Seabed	42.04667	418.70917	1.66914	1.33339	1699.26706	12.86604	17.99993	2.58411	371.88446	69.80857	-1656.60413	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.02	10	4.02_L367.avi	77791	4.02_R368.avi	77788	51.86067	Time Seabed	42.056	376.5804	1.38521	2.23498	1353.37306	3.09909	69.48254	61.69983	-60.22941	41.54358	-1351.39379	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.02	11	4.02_L367.avi	92487	4.02_R368.avi	92484	61.658	Time Seabed	51.85333	251.59468	3.1608	0.31346	1981.14645	10.21662	32.602	6.57415	-351.39384	1.35099	-1949.73378	Lethrinidae	Gymnocranius	griseus	37351003	1	AD	Passing
4.03	7	4.03_L369.avi	23161	4.03_R370.avi	22829	15.44067	Time Seabed	5.42933	268.1841	6.00939	3.83706	2320.37924	15.55001	54.69072	4.91219	556.13075	278.67468	-2235.446	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing
4.03	9	4.03_L369.avi	36337	4.03_R370.avi	36005	24.22467	Time Seabed	14.21333	208.63261	2.61143	10.93334	2657.43857	10.12976	10.5658	1.44465	-408.2509	227.55215	-2616.01433	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.03	10	4.03_L369.avi	36378	4.03_R370.avi	36046	24.252	Time Seabed	14.24067	566.75642	3.45513	6.06996	2809.18609	12.66319	14.35738	1.77197	-464.06836	404.82681	-2740.8543	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.03	11	4.03_L369.avi	36378	4.03_R370.avi	36046	24.252	Time Seabed	14.24067	408.25666	2.73836	19.68676	1982.92065	12.13552	26.972	3.89387	243.68899	338.21149	-1938.60851	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.03	13	4.03_L369.avi	36386	4.03_R370.avi	36054	24.25733	Time Seabed	14.246	270.13191	2.84764	22.47949	2246.57959	19.38646	19.0855	7.04511	-716.2815	207.47873	-2119.20109	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.03	14	4.03_L369.avi	36440	4.03_R370.avi	36108	24.29333	Time Seabed	14.282	216.9847	3.81967	13.94428	3026.84702	11.29037	13.88978	6.82304	-496.20152	323.97353	-2968.27021	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.03	15	4.03_L369.avi	40912	4.03_R370.avi	40580	27.27467	Time Seabed	17.26333	445.43667	2.99728	15.42704	2001.26382	17.16914	31.08603	2.10073	-381.10678	451.3923	-1912.0825	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
4.03	16	4.03_L369.avi	48254	4.03_R370.avi	47922	32.16933	Time Seabed	22.158	238.57225	6.07282	9.70153	3879.62329	17.7938	6.48023	9.31159	-1182.57432	84.40795	-3694.03169	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.03	17	4.03_L369.avi	48318	4.03_R370.avi	47986	32.212	Time Seabed	22.20067	392.24033	4.42131	11.54156	2068.73014	16.75185	49.36267	3.29285	-589.67954	-88.36996	-1980.93745	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.03	18	4.03_L369.avi	82263	4.03_R370.avi	81931	54.842	Time Seabed	44.83067	332.36317	4.26407	16.73191	2163.14427	18.72367	42.84332	2.52022	-694.08735	20.11214	-2048.66576	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
4.03	20	4.03_L369.avi	103001	4.03_R370.avi	102669	68.66733	Time Seabed	58.656	163.52484	0.76213	16.79671	1215.26233	15.85049	6.22188	15.72497	310.05803	-118.47556	-1169.05521	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Feeding
4.08	0	4.08_L372.avi	9083	4.08_R371.avi	8835	6.05533	Time Seabed	0.018	47.53923	1.51084	20.31758	2148.3321	1.26838	9.26453	2.42707	-45.77535	12.88663	-2147.80571	Microdesmidae	Ptereleotris	sp1		1	AD	Passing
4.08	1	4.08_L372.avi	17387	4.08_R371.avi	17138	11.59133	Time Seabed	5.554	319.76894	5.55913	40.25851	4274.14541	12.29689	5.98444	3.62411	-782.84203	464.5395	-4176.08434	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing
4.08	2	4.08_L372.avi	17388	4.08_R371.avi	17139	11.592	Time Seabed	5.55467	360.4688	10.88861	40.74657	4168.14534	11.25873	24.68656	3.09888	-674.34485	455.53201	-4087.93165	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing
4.08	3	4.08_L372.avi	21142	4.08_R371.avi	20894	14.09467	Time Seabed	8.05733	166.53639	1.32903	14.85164	1657.05884	4.83614	14.64599	0.68404	-94.60832	-102.7886	-1651.15952	Nemipteridae	Parascolopsis	inermis	37347041	1	AD	Passing
4.08	5	4.08_L372.avi	58917	4.08_R371.avi	58668	39.278	Time Seabed	33.24067	325.95504	1.43551	20.82858	2372.05046	7.46271	4.34991	42.9547	306.95665	26.33299	-2351.95824	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.08	6	4.08_L372.avi	58995	4.08_R371.avi	58746	39.33	Time Seabed	33.29267	332.93706	2.26387	15.91803	1745.90569	13.64904	27.0209	4.96968	-408.1598	-56.03461	-1696.60024	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
4.08	7	4.08_L372.avi	62035	4.08_R371.avi	61787	41.35667	Time Seabed	35.31933	599.22915	2.12606	19.05914	2071.39424	3.87694	15.47379	3.95839	133.61938	-41.96676	-2066.654	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing
4.08	8	4.08_L372.avi	67375	4.08_R371.avi	67127	44.91667	Time Seabed	38.87933	438.40362	3.49106	35.01695	3481.00766	11.91505	9.99874	10.55822	27.8866	718.15192	-3406.00858	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
4.08	10	4.08_L372.avi	67385	4.08_R371.avi	67137	44.92333	Time Seabed	38.886	450.18925	4.01715	37.57311	3842.44158	13.53196	9.66334	1.69568	-102.17492	893.25922	-3735.77375	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
4.08	11	4.08_L372.avi	67389	4.08_R371.avi	67141	44.926	Time Seabed	38.88867	384.43909	4.28112	41.92189	4694.91771	10.57116	3.17131	14.36194	-475.26648	718.31981	-4615.23464	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
4.08	13	4.08_L372.avi	67393	4.08_R371.avi	67145	44.92867	Time Seabed	38.89133	399.83126	2.91469	38.99077	4035.05211	12.02226	2.20836	4.3741	336.25157	770.27323	-3946.55034	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing
4.08	17	4.08_L372.avi	91263	4.08_R371.avi	91015	60.842	Time Seabed	54.80467	356.37362	1.46042	19.74322	1739.15445	13.96774	13.4539	14.86524	361.69308	213.07568	-1687.73075	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing
4.08	18	4.08_L372.avi	96339	4.08_R371.avi	96091	64.226	Time Seabed	58.18867	340.76064	2.68011	23.19515	1750.78383	3.20425	34.57838	13.09272	94.69978	-24.67282	-1748.04669	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.08	19	4.08_L372.avi	96340	4.08_R371.avi	96092	64.22667	Time Seabed	58.18933	350.45331	5.63368	27.0228	2275.99165	9.07881	48.04638	12.13557	-343.86194	103.61949	-2247.47858	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.08	20	4.08_L372.avi	96412	4.08_R371.avi	96164	64.27467	Time Seabed	58.23733	350.69759	0.6208	8.95699	1080.34662	2.11919	7.19974	12.587	0.01701	39.94955	-1079.60773	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing
4.08	21	4.08_L372.avi	97981	4.08_R371.avi	97733	65.32067	Time Seabed	59.28333	243.43321	1.46885	18.29697	1560.84279	3.76734	21.18235	19.0328	84.9418	-57.46736	-1557.46994	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.08	24	4.08_L372.avi	97992	4.08_R371.avi	97744	65.328	Time Seabed	59.29067	337.80846	3.43698	12.36196	1713.84575	20.02448	57.90621	0.48292	-586.79684	8.45461	-1610.23764	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.08	25	4.08_L372.avi	97999	4.08_R371.avi	97751	65.33267	Time Seabed	59.29533	388.81905	2.42174	18.3054	1792.84066	9.5136	28.51624	11.94274	-251.82473	156.17972	-1768.18263	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.08	26	4.08_L372.avi	97999	4.08_R371.avi	97751	65.33267	Time Seabed	59.29533	262.76367	1.0324	21.64322	1664.3587	6.44773	7.81413	8.83006	107.89739	152.61253	-1653.83114	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
4.08	27	4.08_L372.avi	98002	4.08_R371.avi	97754	65.33467	Time Seabed	59.29733	383.30114	1.92595	22.22456	2179.4211	15.24752	10.88525	23.22561	-414.72662	395.62584	-2102.70263	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing
