campaignid,opcode,latitude_dd,longitude_dd,date_time,site,location,status,depth_m,observer_count,observer_length,juvenile_lethrinids,successful_count,successful_length,drop_lengths_due_to_vis,visibility_m,raw_hdd_number,left_camera,right_camera,forwards_habitat_image_saved,successful_habitat_forward,observer_habitat_forward,maxn_complete_date,maxn_checker,length_complete_date,comment,strata,inclusion_probability,priority,sampling_design
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C13-013,-21.95,114.25,2024-05-05T14:21:40+08:00,C13,Exmouth Gulf,Fished,19.2,,,,No,No,,0,3,L024,R023,,,,,,,Bait 90% gone on retrieval ,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C13-106,-21.95,114.26,2024-05-05T14:25:53+08:00,C13,Exmouth Gulf,Fished,19.2,,,,No,No,,0,3,L032,R031,,,,,,,Bait 90% gone on retrieval,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C13-104,-21.95,114.25,2024-05-05T14:29:57+08:00,C13,Exmouth Gulf,Fished,19,,,,No,No,,0,3,L022,R021,,,,,,,Bait 90% gone on retrieval ,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C13-103,-21.95,114.24,2024-05-05T14:34:19+08:00,C13,Exmouth Gulf,Fished,18.8,,,,No,No,,0,3,L028,R1201,,,,,,,Bait 70% gone,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-151,-22.12,114.1,2024-05-05T15:09:55+08:00,C22,Exmouth Gulf,Fished,9.2,,,,No,No,,0,3,L002,R001,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,-22.13,114.1,2024-05-05T15:13:35+08:00,C22,Exmouth Gulf,Fished,7.5,Ryan Simms,Ryan Simms,,Yes,Yes,Maybe,1.5,3,L018,R017,Yes,Yes,Nidhi Menon,28/06/2024,Alex McLennan,13/08/2024,Consistent RMS errors,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-022,-22.13,114.11,2024-05-05T15:17:34+08:00,C22,Exmouth Gulf,Fished,11.1,,,,No,No,,0,3,L004,R003,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-152,-22.12,114.11,2024-05-05T15:21:17+08:00,C22,Exmouth Gulf,Fished,11.5,,,,No,No,,0,3,L008,R007,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-150,-22.13,114.12,2024-05-05T15:24:53+08:00,C22,Exmouth Gulf,Fished,13.2,,,,,,,1,3,L010,R009,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-148,-22.14,114.11,2024-05-05T15:28:27+08:00,C22,Exmouth Gulf,Fished,11.8,,,,No,No,,0,3,L016,R015,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C04-004,-22.15,114.08,2024-05-05T15:55:42+08:00,C04,Exmouth Gulf,Fished,1,Ryan Simms,Alex McLennan,Ryan Simms,Yes,Yes,,3,3,L014,R013,Yes,Yes,Nidhi Menon,23/05/2024,Bri Beaulieu,24/07/2024,"Forgot to add point. Coords S22deg09.105 E114deg05.010. Deployed approx 1535. Depth approximate. Right cam off on retrieve. Right cam footage finishes period at 57 minutes, however, no lengths needed after that point. ",coral,3.244777936e-07,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-168,-22.26,114.15,2024-05-06T08:15:37+08:00,C26,Exmouth Gulf,Fished,9.3,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L028,R1201,Yes,Yes,Nidhi Menon,28/06/2024,Alex McLennan,13/08/2024,,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-026,-22.24,114.14,2024-05-06T08:25:08+08:00,C26,Exmouth Gulf,Fished,9.2,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L022,R021,Yes,Yes,Nidhi Menon,1/07/2024,Alex McLennan,13/08/2024,,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-171,-22.22,114.12,2024-05-06T08:33:46+08:00,C26,Exmouth Gulf,Fished,8.1,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L032,R031,Yes,Yes,Nidhi Menon,18/06/2024,Bri Beaulieu,1/08/2024,,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-172,-22.22,114.15,2024-05-06T08:42:14+08:00,C26,Exmouth Gulf,Fished,9.2,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L024,R023,Yes,Yes,Nidhi Menon,23/07/2024,Alex McLennan,13/08/2024,Empty bag on ret.,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-170,-22.24,114.16,2024-05-06T08:50:37+08:00,C26,Exmouth Gulf,Fished,8.9,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L026,R025,Yes,Yes,Nidhi Menon,4/07/2024,Alex McLennan,13/08/2024,,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-196,-22.43,114.36,2024-05-06T08:51:35+08:00,C31,Exmouth Gulf,Fished,0.9,,,,,,,1,3,L002,R001,,,,,,,whiteboard reads EG-C31-396,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-195,-22.44,114.36,2024-05-06T08:57:01+08:00,C31,Exmouth Gulf,Fished,1.8,,,,,No,,1.5,3,L004,R003,,,,,,,Bait 80% gone on retrieval. No right video files,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C26-169,-22.26,114.17,2024-05-06T08:58:51+08:00,C26,Exmouth Gulf,Fished,7.7,,,,No,No,,0,3,L006,R005,,,,,,,,sand_sparse,4.265529192e-09,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-194,-22.44,114.35,2024-05-06T09:01:08+08:00,C31,Exmouth Gulf,Fished,2.3,Bri Beaulieu,Alex McLennan,,Yes,Yes,,1,3,L008,R007,Yes,Yes,Nidhi Menon,23/07/2024,Alex McLennan,16/08/2024,Bait gone on retrieval- vis is better at end of period,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-193,-22.44,114.34,2024-05-06T09:09:37+08:00,C31,Exmouth Gulf,Fished,3.3,Ryan Simms,Alex McLennan,,Yes,No,,2,3,L018,R017,Yes,Yes,Nidhi Menon,18/06/2024,Bri Beaulieu,,"Bait gone on retrieval. Period is 58.5 minutes due to shaky video at beginning of drop. Left cam not secured, hence shakiness, cals therefore do not work",vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-031,-22.45,114.35,2024-05-06T09:16:19+08:00,C31,Exmouth Gulf,Fished,2.7,,,,No,No,,0,3,L014,R013,,,,,,,,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-030,-22.44,114.31,2024-05-06T09:26:55+08:00,CPO,Exmouth Gulf,Fished,0.9,,,,No,No,,0,3,L016,R015,,,,,,,"Captains pick, in amongst mangroves, bait gone on retrieval",,NA,TH,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C31-197,-22.4,114.32,2024-05-06T09:42:05+08:00,C31,Exmouth Gulf,Fished,1.9,,,,,No,,3,3,L010,R009,,,,,,,Bait gone on retrieval. Footage not saved,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-001,-22.21,114.19,2024-05-06T11:05:10+08:00,CPT,Exmouth Gulf,Fished,12,,,,,,,1,3,L024,R023,,,,,,,String of lumps in otherwise flat unsampled area,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-217,-22.41,114.23,2024-05-06T11:06:09+08:00,C35,Exmouth Gulf,Fished,6.6,,,,,No,,2,3,L002,R001,,,,,,,"Bait gone on retrieval, L02 not recording",vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-002,-22.2,114.19,2024-05-06T11:10:57+08:00,CPT,Exmouth Gulf,Fished,12.1,,,,,,,0,3,L006,R005,,,,,,,String of lumps in otherwise flat unsampled area,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-216,-22.41,114.21,2024-05-06T11:11:48+08:00,C35,Exmouth Gulf,Fished,6.4,,,,,No,,2,3,L004,R003,,,,,,,Bait gone on retrieval. No right camera files,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,-22.42,114.22,2024-05-06T11:15:36+08:00,C35,Exmouth Gulf,Fished,5.5,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L008,R007,Yes,Yes,Nidhi Menon,18/06/2024,Bri Beaulieu,1/08/2024,50% bait gone on retrieval,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-003,-22.2,114.22,2024-05-06T11:19:49+08:00,CPT,Exmouth Gulf,Fished,12,,,,,,,1,3,L026,R025,,,,,,,String of lumps in otherwise flat unsampled area. Bit close to CPT-004 (240ish m),,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,-22.43,114.23,2024-05-06T11:19:57+08:00,C35,Exmouth Gulf,Fished,3.2,Ryan Simms,Alex McLennan,,Yes,No,,2,3,L018,R017,Yes,Yes,Nidhi Menon,14/06/2024,Bri Beaulieu,,"Bait 80% gone on retrieval. Left cam issue, cals do not work",vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-004,-22.2,114.22,2024-05-06T11:22:13+08:00,CPT,Exmouth Gulf,Fished,12.6,Alex McLennan,Ryan Simms,,Yes,Yes,,1,3,L032,R031,Yes,Yes,Nidhi Menon,20/08/2024,Ryan Simms,21/08/2024,String of lumps in otherwise flat unsampled area. Some actual structure on sounder this time,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,-22.43,114.21,2024-05-06T11:24:37+08:00,C35,Exmouth Gulf,Fished,4.3,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L014,R013,Yes,Yes,Nidhi Menon,17/06/2024,Bri Beaulieu,2/08/2024,"Bait nearly gone on retrieval, three grunters stuck in bait bag",vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-031,-22.42,114.18,2024-05-06T11:41:00+08:00,CPO,Exmouth Gulf,Fished,1.6,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L016,R015,Yes,Yes,Nidhi Menon,16/07/2024,Alex McLennan,5/08/2024,"Captains pick, Roberts island ",,NA,TH,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-005,-22.21,114.25,2024-05-06T11:41:18+08:00,CPT,Exmouth Gulf,Fished,9.7,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L022,R021,Yes,Yes,Nidhi Menon,19/07/2024,Alex McLennan,14/08/2024,String of lumps in otherwise flat unsampled area,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-035,-22.41,114.19,2024-05-06T11:47:30+08:00,C35,Exmouth Gulf,Fished,5.6,,,,,No,,2,3,L010,R009,,,,,,,Footage not saved,vegetated,1.853181681e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-006,-22.22,114.25,2024-05-06T11:49:38+08:00,CPT,Exmouth Gulf,Fished,9.6,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L028,R1201,Yes,Yes,Nidhi Menon,19/07/2024,Alex McLennan,14/08/2024,,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-032,-22.45,114.17,2024-05-06T13:07:48+08:00,CPO,Exmouth Gulf,Fished,2.8,,,,,No,,2,3,L002,R001,,,,,,,"Captains pick, Dooles island . L2 off on recovery. Not enough left video fottage to length, can MaxN from right video.",,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-033,-22.46,114.17,2024-05-06T13:12:07+08:00,CPO,Exmouth Gulf,Fished,0.8,,,,,No,,3,3,L004,R003,,,,,,,"Captains pick, Doole island. Tide brought cams out of water. Bait gone. No right video files. MaxN possible, but not lengths",,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-034,-22.46,114.17,2024-05-06T13:17:03+08:00,CPO,Exmouth Gulf,Fished,3.6,Bri Beaulieu,Ryan Simms,,Yes,Yes,,1.5,3,L008,R007,Yes,Yes,Nidhi Menon,17/07/2024,Ryan Simms,12/08/2024,"Captains pick, Doole island",,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-035,-22.47,114.16,2024-05-06T13:20:08+08:00,CPO,Exmouth Gulf,Fished,3.1,Bri Beaulieu,Ryan Simms,,Yes,No,Maybe,1.5,3,L018,R017,Yes,Yes,Nidhi Menon,16/07/2024,,,"Captains pick, Doole island. Poor visibility for lengths. Consistent RMS error.",,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-036,-22.47,114.16,2024-05-06T13:24:50+08:00,CPO,Exmouth Gulf,Fished,0.6,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L014,R013,Yes,Yes,Nidhi Menon,19/07/2024,Alex McLennan,14/08/2024,"Captains pick, Dooles island . Cams above water on retrieval",,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,-22.47,114.16,2024-05-06T13:30:37+08:00,CPO,Exmouth Gulf,Fished,0.9,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L016,R015,Yes,Yes,Nidhi Menon,17/07/2024,Alex McLennan,5/08/2024,"Captains pick, Doole island ",,NA,TH,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-038,-22.48,114.16,2024-05-06T13:34:53+08:00,CPO,Exmouth Gulf,Fished,3.7,,,,,No,,1.5,3,L010,R009,,,,,,,"Captains pick, Doole island. Footage not saved",,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-007,-22.14,114.3,2024-05-06T13:36:58+08:00,CPT,Exmouth Gulf,Fished,5,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L022,R021,Yes,Yes,Nidhi Menon,17/07/2024,Alex McLennan,5/08/2024,Larkin shoal,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-009,-22.14,114.3,2024-05-06T13:41:52+08:00,CPT,Exmouth Gulf,Fished,4.6,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L032,R031,Yes,Yes,Nidhi Menon,17/07/2024,Alex McLennan,5/08/2024,Larkin,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-008,-22.14,114.29,2024-05-06T13:42:58+08:00,CPT,Exmouth Gulf,Fished,2.5,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L028,R1201,Yes,Yes,Nidhi Menon,18/07/2024,Alex McLennan,5/08/2024,Larkin. Not exact spot - iPad died,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-010,-22.13,114.3,2024-05-06T13:44:22+08:00,CPT,Exmouth Gulf,Fished,4.9,Ryan Simms,Alex McLennan,,Yes,Yes,,2.5,3,L026,R025,Yes,Yes,Nidhi Menon,16/07/2024,Alex McLennan,26/07/2024,,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-011,-22.14,114.3,2024-05-06T13:52:13+08:00,CPT,Exmouth Gulf,Fished,8.9,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L006,R005,Yes,Yes,Nidhi Menon,22/07/2024,Alex McLennan,14/08/2024,Pulled early. Period 56 minutes long.,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPT-012,-22.13,114.29,2024-05-06T14:06:37+08:00,CPT,Exmouth Gulf,Fished,11.3,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,3,L024,R023,Yes,Yes,Nidhi Menon,22/07/2024,Alex McLennan,14/08/2024,Pulled and reset due to being too close to other site,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-098,-22.35,114.21,2024-05-06T15:20:07+08:00,C12,Exmouth Gulf,Fished,8.3,,,,,No,,1.5,3,L002,R001,,,,,,,"Bait gone, L02 off on retrieval",filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-099,-22.34,114.21,2024-05-06T15:24:51+08:00,C12,Exmouth Gulf,Fished,7.2,,,,,No,,1.5,3,L004,R003,,,,,,,No right video files,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-100,-22.34,114.22,2024-05-06T15:28:50+08:00,C12,Exmouth Gulf,Fished,8.3,Daniel Agnello,Ryan Simms,,Yes,Yes,,1.5,3,L008,R007,Yes,Yes,Nidhi Menon,3/07/2024,Ryan Simms,12/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-101,-22.33,114.22,2024-05-06T15:33:09+08:00,C12,Exmouth Gulf,Fished,9.1,Ryan Simms,Alex McLennan,,Yes,Yes,,2,3,L018,R017,Yes,Yes,Nidhi Menon,17/06/2024,Alex McLennan,6/08/2024,Cals are off at start of the video but cam snaps into position around 15minutes,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-012,-22.33,114.21,2024-05-06T15:37:35+08:00,C12,Exmouth Gulf,Fished,8.1,Ryan Simms,Alex McLennan,,Yes,Yes,Maybe,2,3,L014,R013,Yes,Yes,Nidhi Menon,14/06/2024,Alex McLennan,6/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C12-102,-22.32,114.22,2024-05-06T15:41:17+08:00,C12,Exmouth Gulf,Fished,9.4,Daniel Agnello,Ryan Simms,,Yes,Yes,,1.5,3,L016,R015,Yes,Yes,Nidhi Menon,27/06/2024,Ryan Simms,12/08/2024,Bait gone on retrieval. Shark ID need help maybe C.cautus. best shot of it is outside of period at 62min but it is the same individual in the period,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-039,-22.33,114.19,2024-05-06T15:51:59+08:00,CPO,Exmouth Gulf,Fished,1.5,,,,,No,,2.5,3,L010,R009,,,,,,,"Captains pick, rest bay, bait 70% gone. Footage not saved",,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-040,-22.32,114.11,2024-05-07T07:55:06+08:00,CPO,Exmouth Gulf,Fished,0.4,,,,,,,0,4,L002,R001,,,,,,,Up on a sand bank nearby mangrovey channel. Dropped in on rising tide,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,-22.07,114.22,2024-05-07T08:02:09+08:00,C23,Exmouth Gulf,Fished,17.3,Ryan Simms,Ryan Simms,,Yes,Yes,Maybe,1.5,4,L024,R023,Yes,Yes,Nidhi Menon,6/06/2024,Bri Beaulieu,15/08/2024,Bait gone on retrieval,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-041,-22.31,114.11,2024-05-07T08:02:58+08:00,CPO,Exmouth Gulf,Fished,2.7,Alex McLennan,Ryan Simms,,Yes,Yes,,1.5,4,L004,R003,Yes,Yes,Nidhi Menon,22/07/2024,Ryan Simms,26/07/2024,Deeper channel through groves,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,-22.07,114.23,2024-05-07T08:04:47+08:00,C23,Exmouth Gulf,Fished,15.2,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,4,L026,R025,Yes,Yes,Nidhi Menon,7/06/2024,Bri Beaulieu,15/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-157,-22.06,114.23,2024-05-07T08:09:47+08:00,C23,Exmouth Gulf,Fished,17.2,,,,No,No,,0,4,L032,R031,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,-22.31,114.12,2024-05-07T08:12:11+08:00,CPO,Exmouth Gulf,Fished,0.6,Alex McLennan,Ryan Simms,,Yes,Yes,,1.5,4,L008,R007,Yes,Yes,Nidhi Menon,23/07/2024,Ryan Simms,26/07/2024,Showed wrong opcode (041),,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-043,-22.3,114.12,2024-05-07T08:17:42+08:00,CPO,Exmouth Gulf,Fished,1,Bri Beaulieu,,,,No,,1.5,4,L018,R017,Yes,Yes,Nidhi Menon,,,,L18 not sealed properly post drop. No water ingress- no sync clap. Cals don't work,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-156,-22.06,114.22,2024-05-07T08:18:54+08:00,C23,Exmouth Gulf,Fished,17.4,,,,No,No,,1,4,L028,R1201,,Yes,Nidhi Menon,,,,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,-22.06,114.21,2024-05-07T08:23:32+08:00,C23,Exmouth Gulf,Fished,15.5,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,4,L006,R005,Yes,Yes,Nidhi Menon,10/06/2024,Bri Beaulieu,15/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-154,-22.05,114.22,2024-05-07T08:29:00+08:00,C23,Exmouth Gulf,Fished,15.7,,,,,,,2,4,L022,R021,,,,,,,,filter_feeders,2.625901012e-08,,spatially balanced - moved
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-044,-22.31,114.12,2024-05-07T08:29:55+08:00,CPO,Exmouth Gulf,Fished,0.6,Bri Beaulieu,Ryan Simms,,Yes,Yes,,1.5,4,L014,R013,Yes,Yes,Nidhi Menon,9/07/2024,Ryan Simms,30/07/2024,Turtle nearby,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-045,-22.31,114.12,2024-05-07T08:36:06+08:00,CPO,Exmouth Gulf,Fished,0.7,,,,No,No,,2,4,L016,R015,,,,,,,Left cam off on retrieval- left cam off before bruv was dropped,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,-22.31,114.13,2024-05-07T08:50:18+08:00,CPO,Exmouth Gulf,Fished,0.8,Bri Beaulieu,Ryan Simms,,Yes,Yes,,3,4,L010,R009,Yes,Yes,Nidhi Menon,10/07/2024,Ryan Simms,24/07/2024,Heaps of life around,,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-129,-22.06,114.19,2024-05-07T10:08:52+08:00,C18,Exmouth Gulf,Fished,16.1,,,,,,,2,4,L006,R005,,,,,,,"Cameras have wrong op code (128), moved 129 to this location",filter_feeders,2.625901012e-08,,spatially balanced - moved
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-128,-22.06,114.18,2024-05-07T10:15:33+08:00,C18,Exmouth Gulf,Fished,19.1,Ryan Simms,Alex McLennan,,Yes,Yes,,2,4,L022,R021,Yes,Yes,Nidhi Menon,4/06/2024,Bri Beaulieu,6/08/2024,Right camera has wrong opcode (130) when it should’ve been 128. Left camera is correct,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-018,-22.05,114.18,2024-05-07T10:20:31+08:00,C18,Exmouth Gulf,Fished,19.2,Ryan Simms,Alex McLennan,,Yes,Yes,,2,4,L028,R1201,Yes,Yes,Nidhi Menon,5/06/2024,Bri Beaulieu,6/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-131,-22.04,114.17,2024-05-07T10:27:21+08:00,C18,Exmouth Gulf,Fished,19.7,Ryan Simms,Ryan Simms,,Yes,Yes,,1.5,4,L032,R031,Yes,Yes,Nidhi Menon,10/06/2024,Bri Beaulieu,15/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-132,-22.04,114.18,2024-05-07T10:31:54+08:00,C18,Exmouth Gulf,Fished,19.6,Ryan Simms,Alex McLennan,,Yes,Yes,,2,4,L026,R025,Yes,Yes,Nidhi Menon,4/06/2024,Bri Beaulieu,7/08/2024,,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,-22.22,114.11,2024-05-07T10:34:30+08:00,CPO,Exmouth Gulf,Fished,2.7,Alex McLennan,Ryan Simms,,Yes,Yes,,4,4,L008,R007,Yes,Yes,Nidhi Menon,16/07/2024,Ryan Simms,23/07/2024,Off solar observatory some decent ground. System pointing a bit upwards,,NA,SG,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C18-130,-22.05,114.19,2024-05-07T10:36:06+08:00,C18,Exmouth Gulf,Fished,19.4,Ryan Simms,Alex McLennan,,Yes,Yes,,2,4,L024,R023,Yes,Yes,Nidhi Menon,6/06/2024,Bri Beaulieu,7/08/2024,Bait gone on retrieval,filter_feeders,2.625901012e-08,,spatially balanced
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,-22.21,114.11,2024-05-07T10:38:48+08:00,CPO,Exmouth Gulf,Fished,7.5,Alex McLennan,Ryan Simms,,Yes,Yes,,3,4,L016,R015,Yes,Yes,Nidhi Menon,17/07/2024,Ryan Simms,24/07/2024,No clap/ chop so synced at bait arm removal at the end,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,-22.2,114.1,2024-05-07T10:45:24+08:00,CPO,Exmouth Gulf,Fished,6,Alex McLennan,Ryan Simms,,Yes,Yes,,2.5,4,L004,R003,Yes,Yes,Nidhi Menon,19/07/2024,Ryan Simms,25/07/2024,,,NA,,preferential (captains pick)
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-050,-22.19,114.11,2024-05-07T10:55:44+08:00,CPO,Exmouth Gulf,Fished,6.1,,,,,No,,2.5,4,L002,R001,,,,,,,Wapet shoal. Left cam missing footage,,NA,,preferential (captains pick)
