OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NCB704	104	NCB704_L99.avi	13114	8.74267	0.89533	273.41772	872.26097	Blenniidae	Plagiotremus	rhinorhynchos	37408004	1	AD	Passing	NA	Analysis	NA	NA
NCB704	105	NCB704_L99.avi	13147	8.76467	0.91733	21.87342	1044.7694	Blenniidae	Plagiotremus	rhinorhynchos	37408004	1	AD	Passing	NA	Analysis	NA	NA
NCB704	106	NCB704_L99.avi	13147	8.76467	0.91733	91.13924	896.55793	Blenniidae	Plagiotremus	rhinorhynchos	37408004	1	AD	Passing	NA	Analysis	NA	NA
NCB704	107	NCB704_L99.avi	13230	8.82	0.97267	636.75949	767.78403	Carcharhinidae	Carcharhinus	amblyrhynchos	37018030	1	AD	Passing	NA	Analysis	NA	NA
NCB704	108	NCB704_L99.avi	13317	8.878	1.03067	1379.24051	992.53093	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB704	109	NCB704_L99.avi	13602	9.068	1.22067	853.06329	901.41732	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB704	110	NCB704_L99.avi	13767	9.178	1.33067	894.37975	1056.91789	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	111	NCB704_L99.avi	13767	9.178	1.33067	917.46835	1025.33183	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	112	NCB704_L99.avi	13767	9.178	1.33067	430.17722	1042.33971	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	113	NCB704_L99.avi	13767	9.178	1.33067	1536	1047.1991	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	114	NCB704_L99.avi	13767	9.178	1.33067	1215.18987	1050.84364	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	115	NCB704_L99.avi	14230	9.48667	1.63933	1002.53165	1055.70304	Balistidae	Sufflamen	chrysopterum	37465079	1	AD	Passing	NA	Analysis	NA	NA
NCB704	116	NCB704_L99.avi	14399	9.59933	1.752	1233.41772	1061.77728	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	Analysis	NA	NA
NCB704	117	NCB704_L99.avi	14399	9.59933	1.752	1429.06329	999.82002	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	Analysis	NA	NA
NCB704	118	NCB704_L99.avi	14764	9.84267	1.99533	1901.77215	223.53206	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	119	NCB704_L99.avi	14764	9.84267	1.99533	1879.89873	153.07087	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	120	NCB704_L99.avi	14764	9.84267	1.99533	1641.72152	89.89876	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	121	NCB704_L99.avi	14764	9.84267	1.99533	1628.35443	161.5748	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	122	NCB704_L99.avi	14764	9.84267	1.99533	1460.65823	270.91114	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	123	NCB704_L99.avi	14764	9.84267	1.99533	1588.25316	258.76265	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	124	NCB704_L99.avi	14764	9.84267	1.99533	1248	223.53206	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	125	NCB704_L99.avi	14764	9.84267	1.99533	1318.48101	55.88301	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	126	NCB704_L99.avi	14764	9.84267	1.99533	911.39241	126.34421	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	127	NCB704_L99.avi	14764	9.84267	1.99533	860.35443	296.42295	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	128	NCB704_L99.avi	14764	9.84267	1.99533	740.05063	343.80202	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	129	NCB704_L99.avi	14764	9.84267	1.99533	740.05063	398.47019	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	130	NCB704_L99.avi	14764	9.84267	1.99533	624.60759	345.01687	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	131	NCB704_L99.avi	14764	9.84267	1.99533	556.55696	249.04387	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	132	NCB704_L99.avi	14764	9.84267	1.99533	1881.11392	352.30596	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	133	NCB704_L99.avi	14764	9.84267	1.99533	1731.64557	283.05962	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	134	NCB704_L99.avi	14764	9.84267	1.99533	1683.03797	320.71991	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	135	NCB704_L99.avi	14764	9.84267	1.99533	1785.11392	499.30259	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	136	NCB704_L99.avi	14764	9.84267	1.99533	1641.72152	524.8144	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	137	NCB704_L99.avi	14764	9.84267	1.99533	1610.12658	470.14623	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	138	NCB704_L99.avi	14764	9.84267	1.99533	1658.73418	494.44319	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	139	NCB704_L99.avi	14764	9.84267	1.99533	1419.34177	561.25984	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	140	NCB704_L99.avi	14764	9.84267	1.99533	1570.02532	488.36895	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	141	NCB704_L99.avi	14764	9.84267	1.99533	1344	414.26322	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	142	NCB704_L99.avi	14764	9.84267	1.99533	1282.02532	421.55231	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	143	NCB704_L99.avi	14764	9.84267	1.99533	1263.79747	409.40382	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	144	NCB704_L99.avi	14764	9.84267	1.99533	1261.36709	506.59168	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	145	NCB704_L99.avi	14764	9.84267	1.99533	985.51899	473.79078	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	146	NCB704_L99.avi	14764	9.84267	1.99533	1599.18987	659.66254	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	147	NCB704_L99.avi	14764	9.84267	1.99533	1606.48101	629.29134	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	148	NCB704_L99.avi	14764	9.84267	1.99533	1707.34177	720.40495	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	149	NCB704_L99.avi	14764	9.84267	1.99533	1726.78481	721.6198	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	150	NCB704_L99.avi	14764	9.84267	1.99533	1782.68354	719.1901	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	151	NCB704_L99.avi	14764	9.84267	1.99533	1653.87342	777.50281	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	152	NCB704_L99.avi	14764	9.84267	1.99533	1810.63291	787.2216	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	153	NCB704_L99.avi	14764	9.84267	1.99533	1872.60759	847.964	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	154	NCB704_L99.avi	14764	9.84267	1.99533	1839.79747	915.9955	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	155	NCB704_L99.avi	14764	9.84267	1.99533	1768.1012700000001	922.06974	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	156	NCB704_L99.avi	14764	9.84267	1.99533	1573.67089	1002.24972	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	157	NCB704_L99.avi	14764	9.84267	1.99533	1566.37975	1072.71091	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	158	NCB704_L99.avi	14764	9.84267	1.99533	1320.91139	736.19798	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	159	NCB704_L99.avi	14764	9.84267	1.99533	1356.1519	727.69404	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	160	NCB704_L99.avi	14764	9.84267	1.99533	1274.73418	656.018	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	161	NCB704_L99.avi	14764	9.84267	1.99533	1340.35443	574.62317	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	162	NCB704_L99.avi	14764	9.84267	1.99533	1333.06329	547.89651	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	163	NCB704_L99.avi	14764	9.84267	1.99533	1414.48101	662.09224	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	164	NCB704_L99.avi	14764	9.84267	1.99533	986.73418	822.45219	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	165	NCB704_L99.avi	14764	9.84267	1.99533	900.4557	782.3622	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	166	NCB704_L99.avi	14764	9.84267	1.99533	763.13924	611.06862	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	167	NCB704_L99.avi	14764	9.84267	1.99533	724.25316	629.29134	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	168	NCB704_L99.avi	14764	9.84267	1.99533	733.97468	584.34196	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	169	NCB704_L99.avi	14764	9.84267	1.99533	795.94937	543.03712	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	170	NCB704_L99.avi	14764	9.84267	1.99533	616.10127	501.73228	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	171	NCB704_L99.avi	14764	9.84267	1.99533	568.70886	471.36108	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	172	NCB704_L99.avi	14764	9.84267	1.99533	167.6962	577.05287	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	173	NCB704_L99.avi	14764	9.84267	1.99533	30.37975	581.91226	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	174	NCB704_L99.avi	14764	9.84267	1.99533	205.36709	656.018	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	175	NCB704_L99.avi	14764	9.84267	1.99533	431.39241	775.07312	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	176	NCB704_L99.avi	14764	9.84267	1.99533	540.75949	691.24859	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	177	NCB704_L99.avi	14764	9.84267	1.99533	591.79747	683.95951	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	178	NCB704_L99.avi	14764	9.84267	1.99533	549.26582	653.5883	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	179	NCB704_L99.avi	14764	9.84267	1.99533	139.74684	896.55793	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	180	NCB704_L99.avi	14764	9.84267	1.99533	93.56962	885.6243	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	181	NCB704_L99.avi	14764	9.84267	1.99533	68.05063	929.35883	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	182	NCB704_L99.avi	14764	9.84267	1.99533	13.36709	1041.12486	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	183	NCB704_L99.avi	14764	9.84267	1.99533	209.01266	980.38245	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	184	NCB704_L99.avi	14764	9.84267	1.99533	331.74684	959.73003	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	185	NCB704_L99.avi	14764	9.84267	1.99533	473.92405	948.7964	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	186	NCB704_L99.avi	14764	9.84267	1.99533	652.55696	898.98763	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	187	NCB704_L99.avi	14764	9.84267	1.99533	740.05063	768.99888	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	188	NCB704_L99.avi	14764	9.84267	1.99533	712.10127	742.27222	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	189	NCB704_L99.avi	14764	9.84267	1.99533	836.05063	898.98763	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	190	NCB704_L99.avi	14764	9.84267	1.99533	924.75949	900.20247	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	191	NCB704_L99.avi	14764	9.84267	1.99533	969.72152	930.57368	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	192	NCB704_L99.avi	14764	9.84267	1.99533	696.3038	974.30821	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	193	NCB704_L99.avi	14764	9.84267	1.99533	667.13924	1064.20697	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	194	NCB704_L99.avi	14764	9.84267	1.99533	902.88608	1053.27334	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	195	NCB704_L99.avi	14764	9.84267	1.99533	1041.41772	1044.7694	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	196	NCB704_L99.avi	14764	9.84267	1.99533	992.81013	988.88639	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	197	NCB704_L99.avi	14764	9.84267	1.99533	1210.32911	945.15186	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	198	NCB704_L99.avi	14764	9.84267	1.99533	933.26582	1022.90214	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	199	NCB704_L99.avi	14764	9.84267	1.99533	973.36709	1019.25759	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing	NA	Analysis	NA	NA
NCB704	200	NCB704_L99.avi	15038	10.02533	2.178	218.73418	827.31159	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB704	201	NCB704_L99.avi	15038	10.02533	2.178	490.93671	922.06974	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing	NA	Analysis	NA	NA
NCB704	202	NCB704_L99.avi	15044	10.02933	2.182	300.1519	894.12823	Acanthuridae	Acanthurus	leucocheilus	37437053	1	AD	Passing	NA	Analysis	NA	NA
NCB704	203	NCB704_L99.avi	18577	12.38467	4.53733	819.03797	449.49381	Scombridae	Scomberomorus	spp	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB704	204	NCB704_L99.avi	18732	12.488	4.64067	560.20253	855.25309	Apogonidae	Ostorhinchus	sp1	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB704	205	NCB704_L99.avi	18938	12.62533	4.778	1514.12658	719.1901	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Passing	NA	Analysis	NA	NA
NCB704	206	NCB704_L99.avi	19187	12.79133	4.944	308.65823	1070.28121	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	207	NCB704_L99.avi	19187	12.79133	4.944	531.03797	980.38245	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	208	NCB704_L99.avi	19187	12.79133	4.944	588.1519	987.67154	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	209	NCB704_L99.avi	19187	12.79133	4.944	612.4557	1022.90214	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	210	NCB704_L99.avi	19187	12.79133	4.944	630.68354	954.87064	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	211	NCB704_L99.avi	19187	12.79133	4.944	345.11392	860.11249	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	212	NCB704_L99.avi	19187	12.79133	4.944	15.79747	743.48706	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	213	NCB704_L99.avi	19187	12.79133	4.944	1579.74684	1050.84364	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	214	NCB704_L99.avi	19508	13.00533	5.158	1425.41772	930.57368	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	215	NCB704_L99.avi	19508	13.00533	5.158	1459.44304	1048.4139500000001	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	216	NCB704_L99.avi	19508	13.00533	5.158	1714.63291	918.4252	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	217	NCB704_L99.avi	19508	13.00533	5.158	752.20253	522.3847	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	218	NCB704_L99.avi	19508	13.00533	5.158	777.72152	798.15523	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	219	NCB704_L99.avi	19508	13.00533	5.158	425.31646	771.42857	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	220	NCB704_L99.avi	19508	13.00533	5.158	637.97468	970.66367	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	221	NCB704_L99.avi	19508	13.00533	5.158	812.96203	1037.48031	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	222	NCB704_L99.avi	19508	13.00533	5.158	872.50633	985.24184	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	223	NCB704_L99.avi	19508	13.00533	5.158	1017.11392	601.34983	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB704	224	NCB704_L99.avi	20224	13.48267	5.63533	483.64557	671.81102	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	225	NCB704_L99.avi	21102	14.068	6.22067	922.32911	898.98763	Lethrinidae	Lethrinus	ravus	37351031	1	AD	Feeding	NA	Analysis	NA	NA
NCB704	226	NCB704_L99.avi	21241	14.16067	6.31333	991.59494	1015.61305	Monacanthidae	Cantherhines	fronticinctus	37465041	1	AD	Passing	NA	Analysis	NA	NA
NCB704	227	NCB704_L99.avi	21722	14.48133	6.634	1528.70886	1054.48819	Mullidae	Parupeneus	cyclostomus	37355025	1	AD	Passing	NA	Analysis	NA	NA
NCB704	228	NCB704_L99.avi	21791	14.52733	6.68	540.75949	993.74578	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	229	NCB704_L99.avi	22286	14.85733	7.01	1325.77215	986.45669	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	230	NCB704_L99.avi	22286	14.85733	7.01	1571.24051	804.22947	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	231	NCB704_L99.avi	22286	14.85733	7.01	714.53165	834.60067	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	232	NCB704_L99.avi	23442	15.628	7.78067	168.91139	974.30821	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	233	NCB704_L99.avi	23442	15.628	7.78067	279.49367	947.58155	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	234	NCB704_L99.avi	25511	17.00733	9.16	1048.70886	945.15186	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Feeding	NA	Analysis	NA	NA
NCB704	235	NCB704_L99.avi	25511	17.00733	9.16	846.98734	1033.83577	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	236	NCB704_L99.avi	25511	17.00733	9.16	1235.8481	1059.34758	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	237	NCB704_L99.avi	25511	17.00733	9.16	925.97468	784.7919	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	238	NCB704_L99.avi	25511	17.00733	9.16	593.01266	839.46007	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB704	239	NCB704_L99.avi	25830	17.22	9.37267	1048.70886	493.22835	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB704	240	NCB704_L99.avi	26244	17.496	9.64867	535.89873	509.02137	Grammistidae	Diploprion	bifasciatum	37312002	1	AD	Passing	NA	Analysis	NA	NA
NCB704	241	NCB704_L99.avi	28968	19.312	11.46467	1167.79747	947.58155	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Feeding	NA	Analysis	NA	NA
NCB704	242	NCB704_L99.avi	30828	20.552	12.70467	693.87342	731.33858	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB704	243	NCB704_L99.avi	32606	21.73733	13.89	707.24051	98.4027	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing	NA	Analysis	NA	NA
NCB704	244	NCB704_L99.avi	32606	21.73733	13.89	273.41772	142.13723	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing	NA	Analysis	NA	NA
NCB704	245	NCB704_L99.avi	36724	24.48267	16.63533	1363.44304	958.51519	Nemipteridae	Scolopsis	monogramma	37347006	1	AD	Passing	NA	Analysis	NA	NA
NCB704	246	NCB704_L99.avi	39936	26.624	18.77667	775.29114	1044.7694	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	247	NCB704_L99.avi	39936	26.624	18.77667	969.72152	954.87064	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	248	NCB704_L99.avi	39936	26.624	18.77667	1457.01266	963.37458	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	249	NCB704_L99.avi	40371	26.914	19.06667	1600.40506	646.29921	Serranidae	Plectropomus	spp	NA	1	AD	Passing	NA	Analysis	NA	NA
NCB704	250	NCB704_L99.avi	40403	26.93533	19.088	1800.91139	913.5658	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	251	NCB704_L99.avi	40403	26.93533	19.088	1193.31646	683.95951	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	252	NCB704_L99.avi	40403	26.93533	19.088	572.35443	783.57705	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	253	NCB704_L99.avi	41233	27.48867	19.64133	422.88608	1041.12486	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	254	NCB704_L99.avi	41233	27.48867	19.64133	522.53165	869.83127	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	255	NCB704_L99.avi	41233	27.48867	19.64133	1501.97468	711.90101	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	256	NCB704_L99.avi	41233	27.48867	19.64133	1166.58228	1011.9685	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	257	NCB704_L99.avi	41233	27.48867	19.64133	1888.40506	862.54218	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	258	NCB704_L99.avi	41709	27.806	19.95867	1144.70886	225.96175	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB704	259	NCB704_L99.avi	41709	27.806	19.95867	956.35443	230.82115	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
