Sample,Family,Genus,Species,Count,Others,Comment,Cams,Filename,Time_MaxN(mins),sp_Code,TapeReader,Has_Fed,CampaignID
WP_085,Gerreidae,Parequula,melbournensis,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (1).MP4,8.3333,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Monacanthidae,Thamnaconus,degeni,9,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (4).MP4,53.8032,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_085,Moridae,Pseudophycis,spp.,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,45.392,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Neosebastidae,Neosebastes,scorpaenoides,5,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (2).MP4,19.316,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Parascylliidae,Parascyllium,ferrugineum,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,39.4967,37013005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Platycephalidae,Platycephalus,bassensis,3,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (2).MP4,27.8111,37296003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_085,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,47.1421,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_085,Triakidae,Mustelus,antarcticus,2,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (2).MP4,28.5986,37017001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_085,Trygonorrhinidae,Trygonorrhina,dumerilii,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,40.7413,37027011,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_085,Urolophidae,Urolophidae,spp.,1,NA,"Lights, jellyfish present",85,20210524_WP_085_Rig3_3L (3).MP4,34.564,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Aulopidae,Latropiscis,purpurissatus,1,NA,Lights,89,20210525_WP_089_Rig3_3L (2).MP4,32.8834,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Carangidae,Seriola,lalandi,1,NA,Lights,89,20210525_WP_089_Rig3_3L (4).MP4,55.0278,37337006,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Cheilodactylidae,Nemadactylus,macropterus,10,NA,Lights,89,20210525_WP_089_Rig3_3L (3).MP4,45.4204,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Cyttidae,Cyttus,australis,1,NA,Lights,89,20210525_WP_089_Rig3_3L (3).MP4,39.7897,37264002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Labridae,Notolabrus,tetricus,3,NA,Lights,89,20210525_WP_089_Rig3_3L (1).MP4,5.3748,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Labridae,Pseudolabrus,rubicundus,1,NA,Lights,89,20210525_WP_089_Rig3_3L (1).MP4,1.135,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Monacanthidae,Meuschenia,freycineti,2,NA,Lights,89,20210525_WP_089_Rig3_3L (3).MP4,44.7263,37465036,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Monacanthidae,Meuschenia,scaber,3,NA,Lights,89,20210525_WP_089_Rig3_3L (2).MP4,26.4637,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Moridae,Pseudophycis,spp.,2,NA,Lights,89,20210525_WP_089_Rig3_3L (1).MP4,8.0814,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Neosebastidae,Neosebastes,scorpaenoides,1,NA,Lights,89,20210525_WP_089_Rig3_3L (2).MP4,19.847,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_089,Otariidae,Arctocephalus,pusillus,1,NA,Lights,89,20210525_WP_089_Rig3_3L (4).MP4,59.1085,41131003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,Lights,89,20210525_WP_089_Rig3_3L (3).MP4,50.3464,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Serranidae,Caesioperca,spp.,108,NA,Lights,89,20210525_WP_089_Rig3_3L (1).MP4,1.6111,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_089,Urolophidae,Urolophus,cruciatus,1,NA,Lights,89,20210525_WP_089_Rig3_3L (3).MP4,50.1023,37038002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Cheilodactylidae,Cheilodactylus,nigripes,1,NA,NA,92,20210524_WP_092_Rig1_1L (3).MP4,35.5461,37377001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Cheilodactylidae,Nemadactylus,macropterus,23,NA,NA,92,20210524_WP_092_Rig1_1L (3).MP4,43.6786,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Cyttidae,Cyttus,australis,1,NA,NA,92,20210524_WP_092_Rig1_1L (1).MP4,11.8274,37264002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Dasyatidae,Bathytoshia,brevicaudata,1,NA,NA,92,20210524_WP_092_Rig1_1L (1).MP4,1.0032,37035001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Heterodontidae,Heterodontus,portusjacksoni,1,NA,NA,92,20210524_WP_092_Rig1_1L (3).MP4,43.1325,37007001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Labridae,Notolabrus,tetricus,3,NA,NA,92,20210524_WP_092_Rig1_1L (2).MP4,30.0283,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Labridae,Pseudolabrus,rubicundus,4,NA,NA,92,20210524_WP_092_Rig1_1L (1).MP4,5.3109,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Monacanthidae,Meuschenia,freycineti,2,NA,NA,92,20210524_WP_092_Rig1_1L (3).MP4,50.0611,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Monacanthidae,Meuschenia,scaber,1,NA,NA,92,20210524_WP_092_Rig1_1L (1).MP4,8.2644,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_092,Moridae,Pseudophycis,spp.,6,NA,NA,92,20210524_WP_092_Rig1_1L (2).MP4,22.5976,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,NA,92,20210524_WP_092_Rig1_1L (3).MP4,39.9983,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_092,Serranidae,Caesioperca,spp.,85,NA,NA,92,20210524_WP_092_Rig1_1L (1).MP4,11.194,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Carangidae,Seriola,lalandi,2,NA,NA,93,20210522_WP_093_Rig9_9L (1).MP4,9.98,37337006,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Cheilodactylidae,Nemadactylus,macropterus,14,NA,NA,93,20210522_WP_093_Rig9_9L (2).MP4,18.1871,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Cheilodactylidae,Nemadactylus,valenciennesi,2,NA,NA,93,20210522_WP_093_Rig9_9L (2).MP4,25.8408,37377004,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Dinolestidae,Dinolestes,lewini,1,NA,NA,93,20210522_WP_093_Rig9_9L (4).MP4,52.2878,37327002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Enoplosidae,Enoplosus,armatus,2,NA,NA,93,20210522_WP_093_Rig9_9L (1).MP4,7.2361,37366001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Labridae,Notolabrus,tetricus,3,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,35.07,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Labridae,Pseudolabrus,rubicundus,1,NA,NA,93,20210522_WP_093_Rig9_9L (1).MP4,1.3052,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Monacanthidae,Eubalichthys,gunnii,1,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,29.6835,37465034,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Monacanthidae,Meuschenia,freycineti,2,NA,NA,93,20210522_WP_093_Rig9_9L (4).MP4,57.5931,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Monacanthidae,Meuschenia,scaber,4,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,45.6406,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Monacanthidae,Thamnaconus,degeni,2,NA,NA,93,20210522_WP_093_Rig9_9L (2).MP4,27.9273,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Moridae,Pseudophycis,spp.,4,NA,NA,93,20210522_WP_093_Rig9_9L (1).MP4,4.9561,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Neosebastidae,Neosebastes,scorpaenoides,1,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,38.4367,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_093,Scyliorhinidae,Cephaloscyllium,laticeps,2,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,34.5006,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Serranidae,Caesioperca,spp.,9,NA,NA,93,20210522_WP_093_Rig9_9L (2).MP4,17.7016,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_093,Sparidae,Chrysophrys,auratus,6,NA,NA,93,20210522_WP_093_Rig9_9L (3).MP4,44.8765,37353001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Cheilodactylidae,Nemadactylus,macropterus,1,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,14.8643,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Cyttidae,Cyttus,australis,1,NA,NA,94,20210523_WP_094_Rig8_8L (4).MP4,49.9694,37264002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Gerreidae,Parequula,melbournensis,2,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,24.7264,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Labridae,Notolabrus,tetricus,1,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,28.5585,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Labridae,Pseudolabrus,rubicundus,2,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,26.3419,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Monacanthidae,Meuschenia,scaber,2,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,27.1927,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Monacanthidae,Thamnaconus,degeni,19,NA,NA,94,20210523_WP_094_Rig8_8L (4).MP4,59.6691,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Mullidae,Upeneichthys,vlamingii,7,NA,NA,94,20210523_WP_094_Rig8_8L (2).MP4,21.4081,37355029,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Pentacerotidae,Pentaceropsis,recurvirostris,1,NA,NA,94,20210523_WP_094_Rig8_8L (1).MP4,8.8016,37367003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Pinguipedidae,Parapercis,ramsayi,1,NA,NA,94,20210523_WP_094_Rig8_8L (1).MP4,1.4715,37390002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Platycephalidae,Platycephalus,bassensis,2,NA,NA,94,20210523_WP_094_Rig8_8L (4).MP4,53.9667,37296003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Pristiophoridae,Pristiophorus,nudipinnis,1,NA,NA,94,20210523_WP_094_Rig8_8L (3).MP4,47.2322,37023001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_094,Scyliorhinidae,Cephaloscyllium,laticeps,3,NA,NA,94,20210523_WP_094_Rig8_8L (4).MP4,51.9981,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_094,Urolophidae,Urolophidae,spp.,1,NA,NA,94,20210523_WP_094_Rig8_8L (4).MP4,53.4328,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_095,Gempylidae,Thyrsites,atun,2,NA,NA,95,20210523_WP_095_Rig3_3L (3).MP4,46.0644,37439001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_095,Gerreidae,Parequula,melbournensis,35,NA,NA,95,20210523_WP_095_Rig3_3L (1).MP4,6.2585,37349001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_095,Monacanthidae,Acanthaluteres,vittiger,1,NA,NA,95,20210523_WP_095_Rig3_3L (1).MP4,3.6937,37465002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_095,Monacanthidae,Thamnaconus,degeni,21,NA,NA,95,20210523_WP_095_Rig3_3L (4).MP4,59.4661,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_095,Platycephalidae,Platycephalus,bassensis,2,NA,NA,95,20210523_WP_095_Rig3_3L (2).MP4,18.8777,37296003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_095,Scorpaenidae,Scorpaena,papillosa,1,NA,NA,95,20210523_WP_095_Rig3_3L (4).MP4,49.2314,37287008,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_095,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,95,20210523_WP_095_Rig3_3L (4).MP4,50.7018,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_095,Urolophidae,Urolophidae,spp.,1,NA,NA,95,20210523_WP_095_Rig3_3L (3).MP4,39.7175,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Carangidae,Trachurus,novaezelandiae,36,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,46.8485,37337003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Monacanthidae,Thamnaconus,degeni,255,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,37.2683,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_096,Neosebastidae,Neosebastes,scorpaenoides,1,NA,NA,96,20210523_WP_096_Rig10_10L (4).MP4,59.6429,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Otariidae,Arctocephalus,pusillus,1,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,37.3712,41131003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Pempherididae,Parapriacanthus,elongatus,2,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,39.1886,37357002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Platycephalidae,Platycephalus,bassensis,1,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,34.8821,37296003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Triakidae,Mustelus,antarcticus,1,NA,NA,96,20210523_WP_096_Rig10_10L (2).MP4,18.826,37017001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_096,Trygonorrhinidae,Trygonorrhina,dumerilii,1,NA,NA,96,20210523_WP_096_Rig10_10L (3).MP4,34.7525,37027011,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Cheilodactylidae,Cheilodactylus,nigripes,1,NA,NA,97,20210522_WP_097_Rig3_3L (1).MP4,7.7083,37377001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Cheilodactylidae,Cheilodactylus,spectabilis,1,NA,NA,97,20210522_WP_097_Rig3_3L (2).MP4,17.389,37377006,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Congridae,Conger,verreauxi,1,NA,NA,97,20210522_WP_097_Rig3_3L (2).MP4,22.3851,37067007,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Labridae,Notolabrus,tetricus,4,NA,NA,97,20210522_WP_097_Rig3_3L (3).MP4,42.6604,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_097,Labridae,Ophthalmolepis,lineolatus,1,NA,NA,97,20210522_WP_097_Rig3_3L (4).MP4,52.9601,37384040,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Labridae,Pictilabrus,laticlavius,2,NA,NA,97,20210522_WP_097_Rig3_3L (3).MP4,47.5069,37384020,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_097,Labridae,Pseudolabrus,rubicundus,1,NA,NA,97,20210522_WP_097_Rig3_3L (1).MP4,5.8909,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Monacanthidae,Acanthaluteres,vittiger,2,NA,NA,97,20210522_WP_097_Rig3_3L (1).MP4,12.874,37465002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Monacanthidae,Meuschenia,freycineti,1,NA,NA,97,20210522_WP_097_Rig3_3L (1).MP4,14.1263,37465036,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Moridae,Pseudophycis,spp.,1,NA,NA,97,20210522_WP_097_Rig3_3L (3).MP4,46.3652,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Odacidae,Olisthops,cyanomelas,1,NA,NA,97,20210522_WP_097_Rig3_3L (2).MP4,18.6075,37385001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_097,Palinuridae,Jasus,edwardsii,1,NA,NA,97,20210522_WP_097_Rig3_3L (2).MP4,32.0704,28820001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_097,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,97,20210522_WP_097_Rig3_3L (4).MP4,59.505,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_097,Serranidae,Caesioperca,spp.,44,NA,NA,97,20210522_WP_097_Rig3_3L (4).MP4,55.7057,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Aulopidae,Latropiscis,purpurissatus,1,NA,NA,98,20210523_WP_098_Rig3_3L (1).MP4,8.3205,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_098,Carangidae,Seriola,lalandi,1,NA,NA,98,20210523_WP_098_Rig3_3L (5).MP4,49.986,37337006,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_098,Cheilodactylidae,Nemadactylus,macropterus,8,NA,NA,98,20210523_WP_098_Rig3_3L (4).MP4,40.5366,37377003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Gerreidae,Parequula,melbournensis,2,NA,NA,98,20210523_WP_098_Rig3_3L (1).MP4,8.8672,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_098,Labridae,Notolabrus,tetricus,2,NA,NA,98,20210523_WP_098_Rig3_3L (3).MP4,23.5641,37384003,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Labridae,Pseudolabrus,rubicundus,5,NA,NA,98,20210523_WP_098_Rig3_3L (1).MP4,10.5789,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Monacanthidae,Meuschenia,freycineti,2,NA,NA,98,20210523_WP_098_Rig3_3L (5).MP4,56.3802,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Monacanthidae,Meuschenia,scaber,2,NA,NA,98,20210523_WP_098_Rig3_3L (4).MP4,38.3238,37465005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Monacanthidae,Thamnaconus,degeni,1,NA,NA,98,20210523_WP_098_Rig3_3L (4).MP4,39.6657,37465037,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Mullidae,Upeneichthys,vlamingii,1,NA,NA,98,20210523_WP_098_Rig3_3L (1).MP4,0.4727,37355029,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_098,Scyliorhinidae,Cephaloscyllium,laticeps,1,NA,NA,98,20210523_WP_098_Rig3_3L (1).MP4,0.9782,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Serranidae,Caesioperca,spp.,10,NA,NA,98,20210523_WP_098_Rig3_3L (3).MP4,21.2423,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Sparidae,Chrysophrys,auratus,9,NA,NA,98,20210523_WP_098_Rig3_3L (5).MP4,57.4257,37353001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Triakidae,Mustelus,antarcticus,1,NA,NA,98,20210523_WP_098_Rig3_3L (5).MP4,57.6848,37017001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_098,Trygonorrhinidae,Trygonorrhina,dumerilii,1,NA,NA,98,20210523_WP_098_Rig3_3L (4).MP4,46.3752,37027011,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_098,Urolophidae,Urolophus,cruciatus,1,NA,NA,98,20210523_WP_098_Rig3_3L (5).MP4,49.5823,37038002,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Aulopidae,Latropiscis,purpurissatus,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (4).MP4,50.1479,37117001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Cheilodactylidae,Nemadactylus,macropterus,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (1).MP4,11.4492,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Heterodontidae,Heterodontus,portusjacksoni,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (4).MP4,54.3799,37007001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Labridae,Notolabrus,tetricus,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (2).MP4,15.0228,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Labridae,Pseudolabrus,rubicundus,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (1).MP4,13.5257,37384023,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Monacanthidae,Meuschenia,scaber,2,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (2).MP4,16.0505,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Moridae,Pseudophycis,spp.,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (1).MP4,12.0782,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_099,Neosebastidae,Neosebastes,scorpaenoides,6,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (3).MP4,37.5219,37287005,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_099,Sebastidae,Helicolenus,percoides,1,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (1).MP4,10.1779,37287811,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_099,Serranidae,Caesioperca,spp.,9,NA,Lights. No measurements,99,20210524_WP_099_Rig6_6L (1).MP4,13.89,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_101,Cheilodactylidae,Nemadactylus,macropterus,1,NA,Lights,101,20210524_WP_101_Rig7_7L (3).MP4,41.2073,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Gerreidae,Parequula,melbournensis,1,NA,Lights,101,20210524_WP_101_Rig7_7L (1).MP4,1.6055,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Heterodontidae,Heterodontus,portusjacksoni,1,NA,Lights,101,20210524_WP_101_Rig7_7L (1).MP4,12.6843,37007001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_101,Labridae,Notolabrus,tetricus,1,NA,Lights,101,20210524_WP_101_Rig7_7L (2).MP4,18.9044,37384003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Labridae,Pseudolabrus,rubicundus,3,NA,Lights,101,20210524_WP_101_Rig7_7L (4).MP4,51.3669,37384023,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_101,Monacanthidae,Meuschenia,freycineti,2,NA,Lights,101,20210524_WP_101_Rig7_7L (4).MP4,51.8307,37465036,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_101,Monacanthidae,Meuschenia,scaber,2,NA,Lights,101,20210524_WP_101_Rig7_7L (4).MP4,57.2722,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Monacanthidae,Thamnaconus,degeni,1,NA,Lights,101,20210524_WP_101_Rig7_7L (3).MP4,44.2787,37465037,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Moridae,Pseudophycis,spp.,2,NA,Lights,101,20210524_WP_101_Rig7_7L (3).MP4,37.4224,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Neosebastidae,Neosebastes,scorpaenoides,1,NA,Lights,101,20210524_WP_101_Rig7_7L (2).MP4,24.8899,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Scyliorhinidae,Cephaloscyllium,laticeps,4,NA,Lights,101,20210524_WP_101_Rig7_7L (2).MP4,31.7334,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_101,Sebastidae,Helicolenus,percoides,1,NA,Lights,101,20210524_WP_101_Rig7_7L (2).MP4,29.4878,37287811,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_101,Serranidae,Caesioperca,spp.,27,NA,Lights,101,20210524_WP_101_Rig7_7L (4).MP4,57.1132,NA,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_103,Cheilodactylidae,Nemadactylus,macropterus,1,NA,Lights,103,20210524_WP_103_Rig6_6L (3).MP4,31.1411,37377003,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_103,Gerreidae,Parequula,melbournensis,1,NA,Lights,103,20210524_WP_103_Rig6_6L (3).MP4,35.7602,37349001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_103,Monacanthidae,Meuschenia,scaber,1,NA,Lights,103,20210524_WP_103_Rig6_6L (4).MP4,50.5967,37465005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_103,Neosebastidae,Neosebastes,scorpaenoides,2,NA,Lights,103,20210524_WP_103_Rig6_6L (2).MP4,13.608,37287005,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_103,Pristiophoridae,Pristiophorus,nudipinnis,1,NA,Lights,103,20210524_WP_103_Rig6_6L (2).MP4,25.4226,37023001,Scott Gray,No,2021-05-WilsonsProm-BRUVS
WP_103,Scyliorhinidae,Cephaloscyllium,laticeps,6,NA,Lights,103,20210524_WP_103_Rig6_6L (3).MP4,44.8882,37015001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_103,Triakidae,Mustelus,antarcticus,2,NA,Lights,103,20210524_WP_103_Rig6_6L (3).MP4,47.6031,37017001,Scott Gray,Yes,2021-05-WilsonsProm-BRUVS
WP_103,Urolophidae,Urolophidae,spp.,1,NA,Lights,103,20210524_WP_103_Rig6_6L (1).MP4,11.8663,NA,Scott Gray,No,2021-05-WilsonsProm-BRUVS
