Sample,Genus,Species,Count,Length,Precision,Range,Family
9DWC1-5,Coris,auricularis,1,212.2384,9.6695,4213.3991,Labridae
9DWC1-5,Coris,auricularis,1,134.9641,4.6176,2955.9192,Labridae
9DWC1-5,Coris,auricularis,1,61.8063,2.1937,2649.5577,Labridae
9DWC1-5,Coris,auricularis,1,136.0131,15.472,3731.6757,Labridae
9DWC1-5,Coris,auricularis,1,59.6732,2.0885,2584.2675,Labridae
9DWC1-5,Coris,auricularis,2,85.8585,8.8581,3245.1254,Labridae
9DWC1-5,Coris,auricularis,3,72.0551,2.5817,3030.3423,Labridae
9DWC1-5,Coris,auricularis,4,89.773,4.8397,3132.8223,Labridae
9DWC1-5,Coris,auricularis,1,193.8064,19.2707,3884.0994,Labridae
9DWC1-5,Coris,auricularis,1,57.1832,3.8902,2778.6343,Labridae
9DWC1-5,Coris,auricularis,2,73.2847,6.0886,2953.4639,Labridae
9DWC1-5,Ophthalmolepis,lineolatus,1,151.975,11.5427,3520.0757,Labridae
9DWC1-5,Parma,mccullochi,1,217.0988,7.502,6310.1121,Pomacentridae
9DWC1-5,Parma,mccullochi,2,185.9291,20.8465,6650.87,Pomacentridae
9DWC1-5,Parma,mccullochi,1,242.6323,15.1402,4732.5896,Pomacentridae
9DWC1-6,Coris,auricularis,1,150.6192,8.1568,4700.2612,Labridae
9DWC1-6,Kyphosus,cornelii,1,172.8093,5.1476,2896.9674,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,219.4627,2.7157,3126.8938,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,226.8055,6.6695,3137.6457,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,209.0924,4.9386,2981.2344,Kyphosidae
9DWC1-6,Kyphosus,cornelii,2,144.4102,5.2303,3033.5465,Kyphosidae
9DWC1-6,Kyphosus,cornelii,3,176.8648,7.5377,3515.0159,Kyphosidae
9DWC1-6,Kyphosus,cornelii,4,156.5477,5.4508,3647.3921,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,168.8378,8.957,3881.4178,Kyphosidae
9DWC1-6,Kyphosus,cornelii,2,191.4266,14.4678,3814.667,Kyphosidae
9DWC1-6,Kyphosus,cornelii,3,174.2873,15.2514,4231.3219,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,198.9012,20.307,4268.2367,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,159.6209,7.9359,4558.6954,Kyphosidae
9DWC1-6,Kyphosus,cornelii,2,160.0637,20.0403,4634.0723,Kyphosidae
9DWC1-6,Kyphosus,cornelii,3,167.7825,15.9829,4740.7752,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,158.3246,9.0834,5210.9128,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,227.122,15.4725,5609.045,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,182.4291,13.552,4006.9938,Kyphosidae
9DWC1-6,Kyphosus,cornelii,2,207.9923,15.5869,3617.9861,Kyphosidae
9DWC1-6,Kyphosus,cornelii,1,249.0806,6.7823,5377.36,Kyphosidae
9DWC1-6,Parma,mccullochi,1,220.7628,24.1093,4640.6025,Pomacentridae
9DWC1-6,Parma,mccullochi,1,287.7082,30.4936,5791.504,Pomacentridae
9DWC1-6,Scomberomorus,commerson,1,580.9613,18.8987,7889.0389,Scombridae
9DWC1-7,Arripis,georgianus,1,206.4915,5.5815,4199.4393,Arripidae
9DWC1-7,Arripis,georgianus,2,204.5287,10.1682,3959.5942,Arripidae
9DWC1-7,Arripis,georgianus,3,189.9324,3.7171,4486.1217,Arripidae
9DWC1-7,Arripis,georgianus,4,180.984,3.8299,4615.1325,Arripidae
9DWC1-7,Arripis,georgianus,5,147.5032,5.2638,3918.6113,Arripidae
9DWC1-7,Arripis,georgianus,6,184.0866,13.6797,6646.0788,Arripidae
9DWC1-7,Arripis,georgianus,7,209.1857,11.4386,4297.767,Arripidae
9DWC1-7,Arripis,georgianus,8,201.6262,18.1179,4880.4022,Arripidae
9DWC1-7,Arripis,georgianus,9,175.4719,6.7411,4308.9644,Arripidae
9DWC1-7,Arripis,georgianus,10,225.1035,26.0008,5541.8288,Arripidae
9DWC1-7,Arripis,georgianus,11,181.7668,9.0477,4347.9559,Arripidae
9DWC1-7,Arripis,georgianus,12,232.5206,8.5964,4004.3652,Arripidae
9DWC1-7,Arripis,georgianus,13,202.5722,13.5257,4883.0062,Arripidae
9DWC1-7,Arripis,georgianus,14,176.5666,11.0535,5592.541,Arripidae
9DWC1-7,Arripis,georgianus,15,210.8829,14.152,4720.2388,Arripidae
9DWC1-7,Arripis,georgianus,16,196.646,10.3765,5060.7279,Arripidae
9DWC1-7,Arripis,georgianus,1,188.8767,10.8902,4011.3303,Arripidae
9DWC1-7,Arripis,georgianus,2,199.8884,9.2284,3631.8092,Arripidae
9DWC1-7,Arripis,georgianus,3,191.3736,10.3388,4128.4581,Arripidae
9DWC1-7,Arripis,georgianus,4,162.4219,9.8755,4473.3312,Arripidae
9DWC1-7,Arripis,georgianus,5,143.9766,7.0421,3709.828,Arripidae
9DWC1-7,Arripis,georgianus,6,169.6531,9.2005,4254.347,Arripidae
9DWC1-7,Arripis,georgianus,7,202.1409,12.9147,4915.1636,Arripidae
9DWC1-7,Coris,auricularis,1,79.4952,2.959,1951.1134,Labridae
9DWC1-7,Coris,auricularis,2,82.7162,2.2891,1809.0943,Labridae
9DWC1-7,Coris,auricularis,3,106.3144,1.9435,2087.3232,Labridae
9DWC1-7,Parma,mccullochi,1,267.5328,29.8057,5651.0597,Pomacentridae
9DWC1-7,Parma,mccullochi,1,257.1874,9.4293,4230.1328,Pomacentridae
9DWC1-7,Scorpis,georgiana,1,368.7053,3.835,3844.2625,Scorpididae
9DWC1-8,Coris,auricularis,1,115.1712,15.8507,3963.9344,Labridae
9DWC1-8,Coris,auricularis,2,84.9468,11.4046,3915.792,Labridae
9DWC1-8,Coris,auricularis,3,102.7425,8.5164,3637.5694,Labridae
9DWC1-8,Notolabrus,parilus,1,226.5248,5.5978,2355.1648,Labridae
9DWC1-8,Parma,mccullochi,1,203.2478,10.5162,4535.3388,Pomacentridae
9DWC1-9,Coris,auricularis,1,90.8843,6.7422,2776.9835,Labridae
9DWC1-9,Coris,auricularis,1,169.13,3.2459,2362.1121,Labridae
9DWC1-9,Coris,auricularis,2,74.4338,6.9525,2867.5025,Labridae
9DWC1-9,Coris,auricularis,1,320.3628,1.7485,2289.2451,Labridae
9DWC1-9,Coris,auricularis,1,178.4787,1.22,1953.6947,Labridae
9DWC1-9,Coris,auricularis,2,187.6582,4.7684,3147.2035,Labridae
9DWC1-9,Coris,auricularis,1,69.5377,1.9676,2466.3232,Labridae
9DWC1-9,Coris,auricularis,2,66.9366,2.7074,2473.1985,Labridae
9DWC1-9,Coris,auricularis,3,74.9928,3.656,2079.2703,Labridae
9DWC1-9,Coris,auricularis,1,282.5111,8.2854,3274.224,Labridae
9DWC1-9,Ophthalmolepis,lineolatus,1,160.5407,0.9667,1236.8808,Labridae
9DWC1-9,Ophthalmolepis,lineolatus,1,158.7487,6.606,2895.112,Labridae
9DWC1-9,Parma,mccullochi,1,271.6286,20.5346,4251.165,Pomacentridae
9DWC2-1,Cheilodactylus,rubrolabiatus,1,317.6858,3.1626,3912.6482,Cheilodactylidae
9DWC2-1,Coris,auricularis,1,90.6826,9.5645,2854.8863,Labridae
9DWC2-1,Coris,auricularis,2,80.2702,6.7521,2745.7808,Labridae
9DWC2-1,Coris,auricularis,3,73.6038,8.6031,2908.2628,Labridae
9DWC2-1,Coris,auricularis,4,97.831,5.8385,2823.6996,Labridae
9DWC2-1,Kyphosus,sydneyanus,1,508.0709,45.422,7210.7684,Kyphosidae
9DWC2-1,Kyphosus,sydneyanus,1,490.0031,23.2287,5111.4062,Kyphosidae
9DWC2-1,Kyphosus,sydneyanus,1,543.4966,14.2166,3868.2113,Kyphosidae
9DWC2-1,Parma,mccullochi,1,179.988,10.9409,4350.3826,Pomacentridae
9DWC2-1,Parma,mccullochi,1,202.446,8.5749,3576.4472,Pomacentridae
9DWC2-1,Parma,mccullochi,1,247.1309,13.7264,3869.173,Pomacentridae
9DWC2-1,Parma,mccullochi,1,197.3866,1.882,2752.127,Pomacentridae
9DWC2-1,Pseudolabrus,biserialis,1,160.4718,20.2656,4654.6758,Labridae
9DWC2-10,Kyphosus,sydneyanus,1,692.0723,47.5649,10024.6173,Kyphosidae
9DWC2-10,Neatypus,obliquus,1,197.8094,4.608,2190.97,Scorpididae
9DWC2-10,Neatypus,obliquus,2,209.5728,5.2014,2665.8268,Scorpididae
9DWC2-10,Neatypus,obliquus,3,153.0596,1.7021,1727.954,Scorpididae
9DWC2-10,Neatypus,obliquus,1,182.5144,6.7981,2836.1391,Scorpididae
9DWC2-10,Neatypus,obliquus,1,180.1867,1.372,2017.1408,Scorpididae
9DWC2-10,Neatypus,obliquus,1,182.5918,3.1878,3624.6163,Scorpididae
9DWC2-10,Neatypus,obliquus,1,185.606,6.4241,3175.4051,Scorpididae
9DWC2-10,Ophthalmolepis,lineolatus,1,277.8551,6.6198,2561.3908,Labridae
9DWC2-10,Ophthalmolepis,lineolatus,1,294.6772,8.7969,3274.4301,Labridae
9DWC2-10,Ophthalmolepis,lineolatus,2,211.3411,6.0797,2335.1183,Labridae
9DWC2-10,Parma,mccullochi,1,215.3956,16.5455,5004.7273,Pomacentridae
9DWC2-10,Parma,mccullochi,1,214.3935,15.8101,5589.7693,Pomacentridae
9DWC2-10,Parma,mccullochi,1,210.3148,4.6457,3220.4685,Pomacentridae
9DWC2-10,Pseudolabrus,biserialis,1,183.2515,3.214,2144.3894,Labridae
9DWC2-11,Arripis,georgianus,1,148.3398,5.2939,3060.4627,Arripidae
9DWC2-11,Arripis,georgianus,2,149.7478,3.8699,3389.2991,Arripidae
9DWC2-11,Arripis,georgianus,3,128.9739,2.8021,3288.3087,Arripidae
9DWC2-11,Arripis,georgianus,4,156.0891,4.9446,3519.6181,Arripidae
9DWC2-11,Arripis,georgianus,5,136.3976,8.0785,3596.4001,Arripidae
9DWC2-11,Arripis,georgianus,1,145.9066,12.6513,3543.2801,Arripidae
9DWC2-11,Arripis,georgianus,2,140.6265,8.2937,3483.8122,Arripidae
9DWC2-11,Arripis,georgianus,3,139.9267,11.27,3666.9241,Arripidae
9DWC2-11,Arripis,georgianus,4,152.7459,12.1694,3827.0661,Arripidae
9DWC2-11,Arripis,georgianus,5,157.2857,12.286,3614.579,Arripidae
9DWC2-11,Arripis,georgianus,6,123.8165,8.3375,3315.247,Arripidae
9DWC2-11,Cheilodactylus,rubrolabiatus,1,346.813,3.2277,2093.4418,Cheilodactylidae
9DWC2-11,Chromis,klunzingeri,1,73.1955,4.8094,3662.9539,Pomacentridae
9DWC2-11,Chromis,klunzingeri,2,84.5314,8.676,4028.4586,Pomacentridae
9DWC2-11,Chromis,klunzingeri,3,115.7823,14.1875,3662.6035,Pomacentridae
9DWC2-11,Chromis,klunzingeri,1,91.9914,2.1419,2544.3318,Pomacentridae
9DWC2-11,Chromis,klunzingeri,2,88.4691,4.3626,2811.9735,Pomacentridae
9DWC2-11,Chromis,klunzingeri,3,79.3092,5.4014,2591.8951,Pomacentridae
9DWC2-11,Chromis,klunzingeri,4,88.7972,2.5182,2500.3869,Pomacentridae
9DWC2-11,Chromis,klunzingeri,5,81.1727,2.7264,2166.6786,Pomacentridae
9DWC2-11,Chromis,klunzingeri,6,87.7333,3.4288,2727.5494,Pomacentridae
9DWC2-11,Chromis,klunzingeri,7,84.0647,4.7137,2624.8045,Pomacentridae
9DWC2-11,Chromis,klunzingeri,8,57.8789,3.7249,2938.4617,Pomacentridae
9DWC2-11,Chromis,klunzingeri,1,116.7483,19.0167,4502.0245,Pomacentridae
9DWC2-11,Chromis,klunzingeri,2,104.2266,11.6898,3711.0705,Pomacentridae
9DWC2-11,Chromis,klunzingeri,3,102.177,11.028,3639.5697,Pomacentridae
9DWC2-11,Chromis,klunzingeri,4,96.5587,15.6265,4044.2941,Pomacentridae
9DWC2-11,Chromis,klunzingeri,1,74.6038,2.7843,2449.3696,Pomacentridae
9DWC2-11,Chromis,klunzingeri,2,89.8962,2.7874,2294.1836,Pomacentridae
9DWC2-11,Chromis,klunzingeri,3,79.3559,2.9253,2381.7433,Pomacentridae
9DWC2-11,Chromis,klunzingeri,4,106.1473,3.2816,2602.5942,Pomacentridae
9DWC2-11,Chromis,klunzingeri,5,77.2763,2.7668,2638.2087,Pomacentridae
9DWC2-11,Coris,auricularis,1,67.3913,2.4092,2379.1971,Labridae
9DWC2-11,Coris,auricularis,2,61.4714,5.966,2489.1682,Labridae
9DWC2-11,Coris,auricularis,3,57.6379,9.2001,2674.5455,Labridae
9DWC2-11,Coris,auricularis,4,52.557,4.9191,2536.74,Labridae
9DWC2-11,Coris,auricularis,1,83.0373,7.7026,3367.5371,Labridae
9DWC2-11,Coris,auricularis,2,65.4209,1.6077,2338.8293,Labridae
9DWC2-11,Coris,auricularis,1,131.6848,10.8608,3333.1281,Labridae
9DWC2-11,Coris,auricularis,1,191.4549,1.2845,1752.0911,Labridae
9DWC2-11,Coris,auricularis,1,285.7719,3.0478,1534.9996,Labridae
9DWC2-11,Notolabrus,parilus,1,230.72,4.7749,2431.8433,Labridae
9DWC2-11,Ophthalmolepis,lineolatus,1,310.4981,5.0096,1988.7719,Labridae
9DWC2-11,Ophthalmolepis,lineolatus,1,149.5759,2.605,1462.9355,Labridae
9DWC2-11,Ophthalmolepis,lineolatus,1,194.1892,1.5622,1652.0575,Labridae
9DWC2-11,Parma,mccullochi,1,212.4847,2.9522,2396.3784,Pomacentridae
9DWC2-11,Parma,mccullochi,1,203.6232,32.6228,7290.4506,Pomacentridae
9DWC2-11,Parma,mccullochi,1,208.3226,21.795,5672.6725,Pomacentridae
9DWC2-11,Parma,mccullochi,1,213.2117,1.5516,2134.7671,Pomacentridae
9DWC2-11,Pempheris,klunzingeri,1,48.8054,4.9205,3253.2894,Pempheridae
9DWC2-11,Pseudolabrus,biserialis,1,158.1783,3.646,2768.974,Labridae
9DWC2-11,Pseudolabrus,biserialis,1,135.491,1.865,2470.2947,Labridae
9DWC2-11,Pseudolabrus,biserialis,1,144.7443,2.5662,2548.1285,Labridae
9DWC2-11,Pseudolabrus,biserialis,1,147.1715,7.3224,2620.1505,Labridae
9DWC2-12,Coris,auricularis,1,64.7279,3.5667,2644.5071,Labridae
9DWC2-12,Coris,auricularis,1,77.7627,5.1679,3647.1548,Labridae
9DWC2-12,Coris,auricularis,2,73.2928,7.2567,2958.5679,Labridae
9DWC2-12,Coris,auricularis,3,82.26,1.73,2602.4544,Labridae
9DWC2-12,Kyphosus,sydneyanus,1,510.7911,18.7935,5158.6961,Kyphosidae
9DWC2-12,Ophthalmolepis,lineolatus,1,169.1491,1.7073,1784.5751,Labridae
9DWC2-12,Parma,mccullochi,1,218.7128,4.0658,3598.0888,Pomacentridae
9DWC2-12,Parma,mccullochi,1,196.6463,16.0846,5422.7659,Pomacentridae
9DWC2-12,Parma,mccullochi,1,213.8765,3.5097,2135.6815,Pomacentridae
9DWC2-12,Pseudolabrus,biserialis,1,151.9825,3.2229,2416.2682,Labridae
9DWC2-2,Kyphosus,sydneyanus,1,465.049,5.2015,3140.0489,Kyphosidae
9DWC2-2,Notolabrus,parilus,1,212.4332,2.1009,1961.3041,Labridae
9DWC2-2,Ophthalmolepis,lineolatus,1,273.081,8.7905,2783.9292,Labridae
9DWC2-2,Parma,mccullochi,1,150.3598,10.8437,4247.344,Pomacentridae
9DWC2-2,Parma,mccullochi,1,200.7412,2.5525,2181.1027,Pomacentridae
9DWC2-2,Parma,mccullochi,1,199.3737,4.9051,2503.6817,Pomacentridae
9DWC2-2,Parma,mccullochi,1,226.0734,23.2703,5688.8105,Pomacentridae
9DWC2-2,Parma,mccullochi,1,182.3737,3.121,3436.9388,Pomacentridae
9DWC2-3,Coris,auricularis,1,73.471,4.0048,2591.3386,Labridae
9DWC2-3,Coris,auricularis,1,174.1571,5.7129,3085.3309,Labridae
9DWC2-3,Coris,auricularis,1,242.8551,11.3436,3105.1235,Labridae
9DWC2-3,Coris,auricularis,1,74.9407,1.7998,1888.6456,Labridae
9DWC2-3,Coris,auricularis,1,73.0606,3.5132,2243.4752,Labridae
9DWC2-3,Ophthalmolepis,lineolatus,1,265.5723,3.903,1966.9935,Labridae
9DWC2-3,Ophthalmolepis,lineolatus,1,108.1754,9.802,2895.178,Labridae
9DWC2-4,Arripis,georgianus,1,234.2843,11.6188,5646.4008,Arripidae
9DWC2-4,Arripis,georgianus,2,140.8743,8.8811,4966.1408,Arripidae
9DWC2-4,Arripis,georgianus,3,168.0831,17.6825,5996.7545,Arripidae
9DWC2-4,Arripis,georgianus,4,190.6716,21.2217,6815.1288,Arripidae
9DWC2-4,Kyphosus,cornelii,1,252.2918,20.2272,4448.6053,Kyphosidae
9DWC2-4,Kyphosus,cornelii,1,252.9832,27.3558,5052.6938,Kyphosidae
9DWC2-4,Kyphosus,cornelii,1,233.6731,8.6625,3322.552,Kyphosidae
9DWC2-4,Parma,mccullochi,1,268.5142,13.0113,4756.9388,Pomacentridae
9DWC2-4,Parma,mccullochi,1,230.3656,9.1806,3253.8378,Pomacentridae
9DWC2-4,Parma,mccullochi,1,234.5312,5.862,4099.1902,Pomacentridae
9DWC2-4,Parma,mccullochi,1,231.5893,18.985,8197.3804,Pomacentridae
9DWC2-4,Schuettea,woodwardi,1,143.8608,13.8897,5665.0578,Monodactylidae
9DWC2-4,Schuettea,woodwardi,2,110.519,14.693,4538.4799,Monodactylidae
9DWC2-4,Schuettea,woodwardi,3,152.4961,14.9228,5876.6029,Monodactylidae
9DWC2-4,Schuettea,woodwardi,4,163.816,13.0809,6497.5961,Monodactylidae
9DWC2-4,Schuettea,woodwardi,5,139.2698,9.7458,5751.1958,Monodactylidae
9DWC2-4,Schuettea,woodwardi,1,161.4156,13.2281,4591.5507,Monodactylidae
9DWC2-4,Schuettea,woodwardi,2,222.2587,24.326,4524.641,Monodactylidae
9DWC2-4,Schuettea,woodwardi,3,130.9197,14.6844,4399.0239,Monodactylidae
9DWC2-5,Cheilodactylus,rubrolabiatus,1,498.1104,3.2623,3393.2591,Cheilodactylidae
9DWC2-5,Coris,auricularis,1,75.313,3.1311,2399.972,Labridae
9DWC2-5,Kyphosus,cornelii,1,339.7277,17.1946,4847.661,Kyphosidae
9DWC2-5,Notolabrus,parilus,1,206.1992,1.2377,1925.7703,Labridae
9DWC2-5,Ophthalmolepis,lineolatus,1,292.1808,2.91,1607.9903,Labridae
9DWC2-5,Parma,mccullochi,1,238.859,12.0679,3354.6393,Pomacentridae
9DWC2-5,Parma,mccullochi,1,190.6929,3.1224,3531.8031,Pomacentridae
9DWC2-5,Parma,mccullochi,1,213.5001,1.6886,2292.2989,Pomacentridae
9DWC2-5,Schuettea,woodwardi,1,166.8326,9.0198,3542.1098,Monodactylidae
9DWC2-5,Schuettea,woodwardi,2,128.0796,4.9909,3597.3983,Monodactylidae
9DWC2-5,Schuettea,woodwardi,3,155.9747,11.2792,3551.6124,Monodactylidae
9DWC2-5,Schuettea,woodwardi,4,163.7112,9.7586,4064.8209,Monodactylidae
9DWC2-5,Schuettea,woodwardi,5,144.2917,11.556,3823.2606,Monodactylidae
9DWC2-5,Schuettea,woodwardi,6,174.0393,15.2342,3702.8683,Monodactylidae
9DWC2-5,Seriola,hippos,1,1018.4667,11.1335,7606.4983,Carangidae
9DWC2-6,Kyphosus,sydneyanus,1,493.378,17.9432,4072.0735,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,466.8389,14.6322,3840.1543,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,530.0167,20.0429,6385.8861,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,502.0199,15.6585,5318.6663,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,666.5444,31.0421,5472.3879,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,694.625,27.0745,5499.9392,Kyphosidae
9DWC2-6,Kyphosus,sydneyanus,1,476.0662,20.1183,4541.6472,Kyphosidae
9DWC2-6,Ophthalmolepis,lineolatus,1,190.5142,12.2909,3252.6213,Labridae
9DWC2-6,Parma,mccullochi,1,213.3502,18.5828,6194.0885,Pomacentridae
9DWC2-6,Parma,mccullochi,1,216.6196,1.7422,1709.9361,Pomacentridae
9DWC2-6,Parma,mccullochi,1,266.9001,1.7036,1661.1104,Pomacentridae
9DWC2-7,Bodianus,frenchii,1,344.0318,2.0608,2423.0236,Labridae
9DWC2-7,Kyphosus,sydneyanus,1,545.5392,58.9758,9565.847,Kyphosidae
9DWC2-7,Ophthalmolepis,lineolatus,1,248.4628,2.2085,1866.5879,Labridae
9DWC2-7,Ophthalmolepis,lineolatus,1,239.1134,3.1516,2077.5624,Labridae
9DWC2-7,Parma,mccullochi,1,191.3387,7.2334,3616.7016,Pomacentridae
9DWC2-7,Parma,mccullochi,1,214.6317,12.3401,3808.1681,Pomacentridae
9DWC2-7,Pseudolabrus,biserialis,1,128.2671,8.2156,2856.5297,Labridae
9DWC2-7,Scorpis,georgiana,1,245.0368,33.2394,6303.834,Scorpididae
9DWC2-7,Scorpis,georgiana,2,312.4812,5.0268,2679.8038,Scorpididae
9DWC2-7,Scorpis,georgiana,1,344.4649,7.1735,3052.3595,Scorpididae
9DWC2-8,Kyphosus,sydneyanus,1,547.0592,34.0928,8599.6809,Kyphosidae
9DWC2-8,Kyphosus,sydneyanus,1,741.0907,40.4859,6620.001,Kyphosidae
9DWC2-8,Notolabrus,parilus,1,119.2422,2.8819,2923.7263,Labridae
9DWC2-8,Notolabrus,parilus,1,165.7417,4.4923,2175.9106,Labridae
9DWC2-8,Ophthalmolepis,lineolatus,1,275.7171,2.8193,1675.1481,Labridae
9DWC2-8,Parma,mccullochi,1,195.7261,1.6963,1971.3692,Pomacentridae
9DWC2-8,Parma,mccullochi,1,173.6977,2.2212,1603.325,Pomacentridae
9DWC2-8,Parma,mccullochi,1,87.7698,2.0568,2938.354,Pomacentridae
9DWC2-8,Parma,mccullochi,1,206.5664,4.358,2463.2977,Pomacentridae
9DWC2-8,Parma,mccullochi,1,190.6409,2.707,2222.2357,Pomacentridae
9DWC2-8,Parma,mccullochi,1,181.9161,2.7561,1979.6373,Pomacentridae
9DWC2-8,Pempheris,klunzingeri,1,119.7586,5.6433,2668.5494,Pempheridae
9DWC2-8,Pempheris,klunzingeri,2,97.4275,6.6068,2537.8656,Pempheridae
9DWC2-8,Scomberomorus,commerson,1,939.308,98.3767,11829.9304,Scombridae
9DWC2-8,Scorpis,georgiana,1,347.7106,15.756,4738.1767,Scorpididae
9DWC2-9,Parma,mccullochi,1,125.3282,20.9391,4621.6474,Pomacentridae
9DWC2-9,Parma,mccullochi,1,201.8418,6.9875,4025.2042,Pomacentridae
9DWC2-9,Parma,mccullochi,1,185.2207,6.8041,4524.0485,Pomacentridae
9DWC2-9,Parma,mccullochi,1,219.1975,4.8887,2100.3853,Pomacentridae
9DWC2-9,Pempheris,klunzingeri,1,134.4929,4.4634,2277.7607,Pempheridae
9DWC2-9,Pempheris,klunzingeri,2,122.6656,3.8043,2132.0309,Pempheridae
9DWC2-9,Pempheris,klunzingeri,1,154.1918,1.2243,1828.6233,Pempheridae
9DWC3-1,Chromis,klunzingeri,1,93.5643,12.6409,3617.3444,Pomacentridae
9DWC3-1,Coris,auricularis,1,54.626,2.1436,1680.4128,Labridae
9DWC3-1,Glaucosoma,hebraicum,1,445.6184,1.6868,1710.3445,Glaucosomatidae
9DWC3-1,Kyphosus,sydneyanus,1,476.9544,24.9175,6752.4417,Kyphosidae
9DWC3-1,Meuschenia,galii,1,149.5215,6.6036,3958.6214,Monacanthidae
9DWC3-1,Parma,mccullochi,1,173.3752,13.7018,4542.9861,Pomacentridae
9DWC3-1,Parma,mccullochi,1,179.3305,1.9814,2381.3546,Pomacentridae
9DWC3-1,Parma,mccullochi,1,178.0458,1.3358,1409.3614,Pomacentridae
9DWC3-1,Pempheris,klunzingeri,1,137.78,2.5778,2099.7602,Pempheridae
9DWC3-1,Pempheris,klunzingeri,1,143.9473,8.8036,4257.8489,Pempheridae
9DWC3-1,Pseudolabrus,biserialis,1,139.1806,3.0602,1763.9453,Labridae
9DWC3-11,Chromis,klunzingeri,1,94.6456,2.9332,2543.8808,Pomacentridae
9DWC3-11,Kyphosus,sydneyanus,1,576.0807,28.5149,5727.236,Kyphosidae
9DWC3-11,Kyphosus,sydneyanus,1,624.2096,35.9635,6560.3768,Kyphosidae
9DWC3-11,Meuschenia,galii,1,213.9273,10.4893,3176.4616,Monacanthidae
9DWC3-11,Olisthops,cyanomelas,1,261.2584,4.102,3940.7764,Odacidae
9DWC3-12,Chromis,klunzingeri,1,85.371,13.0118,4934.7736,Pomacentridae
9DWC3-12,Kyphosus,sydneyanus,1,567.1522,13.7503,3493.7013,Kyphosidae
9DWC3-12,Neatypus,obliquus,1,113.0268,1.3208,1692.99,Scorpididae
9DWC3-12,Parma,mccullochi,1,100.7546,3.6815,2549.126,Pomacentridae
9DWC3-12,Parma,mccullochi,1,153.2964,3.0749,1809.3337,Pomacentridae
9DWC3-12,Pempheris,klunzingeri,1,125.6914,2.6701,1957.3774,Pempheridae
9DWC3-2,Chromis,klunzingeri,1,102.0732,11.7661,4542.5506,Pomacentridae
9DWC3-2,Chromis,klunzingeri,1,90.4755,4.9154,2773.8268,Pomacentridae
9DWC3-2,Chromis,klunzingeri,1,166.6531,2.027,1860.2494,Pomacentridae
9DWC3-2,Kyphosus,sydneyanus,1,540.3351,13.1697,6725.8555,Kyphosidae
9DWC3-2,Pempheris,klunzingeri,1,118.2092,5.9959,3450.4019,Pempheridae
9DWC3-2,Pempheris,klunzingeri,2,143.6908,11.4933,3611.0257,Pempheridae
9DWC3-2,Pempheris,klunzingeri,3,106.7952,9.1468,3727.1899,Pempheridae
9DWC3-2,Pempheris,klunzingeri,4,115.3729,6.4764,3361.9816,Pempheridae
9DWC3-2,Pempheris,klunzingeri,5,110.2771,8.0313,3388.5925,Pempheridae
9DWC3-2,Pempheris,klunzingeri,6,120.2413,12.346,3415.4031,Pempheridae
9DWC3-2,Scorpis,aequipinnis,1,272.0241,6.676,2544.8829,Scorpididae
9DWC3-3,Parma,mccullochi,1,192.1156,2.5297,2086.6064,Pomacentridae
9DWC3-4,Chelmonops,curiosus,1,117.2696,22.6579,4248.3375,Chaetodontidae
9DWC3-4,Chromis,klunzingeri,1,103.0783,4.5036,2712.4432,Pomacentridae
9DWC3-4,Chromis,klunzingeri,1,69.4599,5.6675,3516.5079,Pomacentridae
9DWC3-4,Chromis,klunzingeri,2,69.2307,12.1742,4129.752,Pomacentridae
9DWC3-4,Chromis,klunzingeri,3,81.8388,11.6415,3808.5124,Pomacentridae
9DWC3-4,Chromis,klunzingeri,4,73.7151,6.0345,4103.25,Pomacentridae
9DWC3-4,Chromis,westaustralis,1,96.2972,9.2021,3418.621,Pomacentridae
9DWC3-4,Chromis,westaustralis,2,101.4556,6.2766,3201.9314,Pomacentridae
9DWC3-4,Chromis,westaustralis,3,76.0539,5.1912,2464.9464,Pomacentridae
9DWC3-4,Chromis,westaustralis,4,96.0783,4.639,2325.9066,Pomacentridae
9DWC3-4,Chromis,westaustralis,5,96.4689,10.4749,2990.1903,Pomacentridae
9DWC3-4,Chromis,westaustralis,6,96.7202,8.2845,2856.8987,Pomacentridae
9DWC3-4,Chromis,westaustralis,1,117.8594,4.1118,3038.7102,Pomacentridae
9DWC3-4,Chromis,westaustralis,2,76.2933,7.2374,3454.8752,Pomacentridae
9DWC3-4,Chromis,westaustralis,3,118.5493,4.3055,2541.6624,Pomacentridae
