FAMILY	GENUS	SPECIES	CAAB CODE
Ischyroceridae	Rhinoecetes	lowryi	28547063
Trinchesiidae	Trinchesia	acinosa	24465020
Goniasteridae	Calliaster	thompsonae	25122099
Onychoteuthidae	Filippovia	knipovitchi	23623011
Ischyroceridae	Rhinoecetes	caetus	28547064
Atyidae	Caridina	gracilipes	28736031
Galatheidae	Phylladiorhynchus	australis	28840211
Euphausiidae	Pseudeuphausia	latifrons	28702018
Penaeidae	Metapenaeopsis	sinuosa	28711020
Nematocarcinidae	Nematocarcinus	gracilis	28737001
Sergestidae	Allosergestes	sargassi	28720007
Haminoeidae	Aliculastrum	cylindricum	24330001
Aristeidae	Aristeus	mabahissae	28712002
Aristeidae	Cerataspis	coruscans	28712007
Laridae	Procelsterna	cerulea	40128018
Pseudomelatomidae	Inquisitor	acervatus	24220346
Entoliidae	Pectinella	aequoris	23273001
Conradiidae	Crosseola	errata	24048073
Skeneidae	Lodderena	formosa	24048079
Cancellariidae	Inglisella	etheridgei	24215067
Pyramidellidae	Turbonilla	scalpidens	24245315
Acanthochitonidae	Notoplax	curiosa	23120034
Acanthochitonidae	Notoplax	gabrieli	23120035
Acanthochitonidae	Notoplax	aupouria	23120042
Acanthochitonidae	Notoplax	facilis	23120044
Synopiidae	Austrosyrrhoe	kathleenae	28495006
Synopiidae	Tiron	antarcticus	28495022
Skeneidae	Liotella	mackenae	24048055
Diastylidae	Diatylis	insularum	28097055
Diastylidae	Diastylopsis	bicarina	28097059
Munidopsidae	Munidopsis	arietina	28840190
Diastylidae	Diastylopsis	thilenuisi	28097062
Cymothoidae	Ceratothoa	barracuda	28223075
Bopyridae	Claustrathelges	macdermotti	28340048
Endevouridae	Endevoura	prodigium	28407006
Uristidae	Debroyerella	solidus	28413038
Eusiridae	Rhachotropis	novaezealandica	28445031
Hymenosomatidae	Halicarcinus	cookii	28885033
Talitridae	Tropicorchestia	glasbyi	28477037
Maeridae	Linguimaera	boeckoides	28539111
Chromodorididae	Aredeadoris	averni	24432090
Chromodorididae	Goniobranchus	kuniei	24432100
Chromodorididae	Goniobranchus	woodwardae	24432105
Ischyroceridae	Rhinoecetes	wamus	28547066
Diastylidae	Diastylopsis	goekei	28097040
Batillariidae	Zeacumantus	lutulentus	24081007
Myriotrochidae	Prototrochus	roniae	25433012
Portunidae	Scylla	serrata	28911008
Spheniscidae	Pygoscelis	adeliae	40001009
Solenoceridae	Hymenopenaeus	halli	28714007
Luciferidae	Lucifer	typus	28721001
Euphausiidae	Thysanopoda	acutifrons	28702026
Cranchiidae	Liocranchia	valdiviae	23643004
Sepiidae	Sepia	novaehollandiae	23607005
Conradiidae	Crosseola	intertexta	24048075
Skeneidae	Tasmocrossea	benthicola	24048087
Seguenziidae	Seguenzia	chelina	24050027
Seguenziidae	Seguenzia	textilis	24050032
Seguenziidae	Basilissa	superba	24050004
Callochitonidae	Callochiton	mortenseni	23115066
Skeneidae	Lodderia	waitemata	24048085
Veneridae	Kyrina	rubiginosa	23380178
Liotiidae	Brookula	kerguelensis	24045079
Scissurellidae	Incisura	lytteltonensis	24037052
Liotiidae	Brookula	benthicola	24045082
Colloniidae	Argalista	rotella	24043013
Skeneidae	Cirsonella	waikukuensis	24048070
Skeneidae	Dillwynella	lignicola	24048078
Ophiomyxidae	Ophiarachna	megacantha	25166020
Ophiomyxidae	Ophioconis	opacum	25166024
Hemieuryalidae	Ophiozonoida	innominata	25186011
Murchisonellidae	Koloonella	brazieri	24249015
Goneplacidae	Psopheticus	crepitans	28922001
Anatidae	Cereopsis	novaehollandiae	40071001
Skeneidae	Zalipais	benthicola	24048088
Liotiidae	Brookula	contigua	24045083
Larocheidae	Larochea	secunda	24039002
Veneridae	Dosinia	conglobata	23380032
Neritidae	Nerita	plicata	24057015
Seguenziidae	Fluxinella	lepida	24050023
Seguenziidae	Seguenzia	fulgida	24050030
Calliostomatidae	Maurea	aupouriana	24047044
Lysianassidae	Pseudambasia	poorei	28405106
Solariellidae	Bathymophila	valentia	24046235
Solariellidae	Bathymophila	regalis	24046241
Ampithoidae	Paragrubia	springthorpei	28553075
Trochaclididae	Acremodontina	simplex	24044010
Liotiidae	Brookula	pfefferi	24045080
Liotiidae	Munditia	suteri	24045097
Joeropsididae	Joeropsis	varanus	28322018
Galeommatidae	Axinodon	bornianus	23315113
Calliostomatidae	Phenacomargarites	incomptus	24047081
Calliostomatidae	Benthastelena	cristata	24047084
Raphitomidae	Pleurotomella	rossi	24217136
Ascorhynchidae	Ascorhynchus	armatus	33013008
Mangeliidae	Lorabela	glacialis	24218139
Borsoniidae	Antarctospira	mawsoni	24220350
Terebridae	Terebra	stearnsii	24221091
Pseudarchasteridae	Paragonaster	ridgwayi	25131006
Pterasteridae	Hymenaster	caelatus	25139014
Pterasteridae	Hymenaster	nobilis	25139016
Asterinidae	Nepanthia	maculata	25140022
Haloceratidae	Haloceras	phaeocephala	24132003
Mastigoteuthidae	Mastigoteuthis	tyroi	23639005
Crangonidae	Metacrangon	australis	28781053
Conidae	Conasprella	raoulensis	24222132
Aclididae	Eusetia	expansa	24196005
Malletiidae	Malletia	galatheae	23205005
Montacutidae	Tellimya	benthicola	23315111
Amphiuridae	Ophiodaphne	materna	25191101
Eurypatagidae	Paramaretia	multituberculata	25309007
Goniasteridae	Anchitosia	queenslandensis	25122034
Ctenodiscididae	Ctenodiscus	orientalis	25114001
Echinidae	Dermechinus	horridus	25246001
Brisingidae	Novodinia	australis	25151001
Ischnochitonidae	Ischnochiton	distigmatus	23115030
Oreasteridae	Acheronaster	tumidus	25127001
Gorgonocephalidae	Astrosierra	densus	25171018
Acanthochitonidae	Acanthochitona	coxi	23120004
Acanthochitonidae	Acanthochitona	saundersi	23120011
Mytilidae	Bathymodiolus	tangaroa	23220084
Fasciolariidae	Granulifusus	benjamini	24202265
Spongicolidae	Microprosthema	ningaloo	28724008
Nuculidae	Austronucula	galatheae	23201034
Teredinidae	Teredothyra	matocotana	23402017
Turbinidae	Turbo	intercostalis	24045109
Pectinidae	Sinepecten	segonzaci	23270093
Stenetriidae	Stenobermuda	warooga	28300022
Stenothoidae	Sandrothoe	eucla	28470045
Axiidae	Eiconaxius	parvus	28801040
Stichasteridae	Allostichaster	polyplax	25154005
Holothuriidae	Holothuria	verrucosa	25416024
Temnopleuridae	Temnotrema	elegans	25241029
Cucumariidae	Plesiocolochirus	challengeri	25408026
Astropectinidae	Astropecten	indicus	25111006
Asterinidae	Ailsastra	heteractis	25140009
Caudinidae	Paracaudina	luticola	25437006
Chiridotidae	Chiridota	rigida	25432002
Ophioleucidae	Ophioleuce	regulare	25177002
Ophiomyxidae	Ophiobyrsa	rudis	25166003
Palaemonidae	Odontonia	katoi	28756194
Ungulinidae	Diplodonta	rakiura	23308018
Tridacnidae	Tridacna	noae	23340007
Palaemonidae	Periclimenaeus	ancylodactylus	28756288
Zoroasteridae	Bythiolophus	acanthinus	25152010
Cuspidariidae	Cardiomya	bruuni	23435049
Hiatellidae	Panopea	zelandica	23395004
Mesodesmatidae	Paphies	ventricosa	23346014
Veneridae	Tawera	mawsoni	23380067
Sclerodactylidae	Havelockia	versicolor	25407012
Cassidulidae	Cassidulus	briareus	25282002
Hydrophiidae	Aipysurus	fuscus	39125006
Hydrophiidae	Aipysurus	foliosquama	39125005
Laridae	Larus	novaehollandiae	40128013
Ophiotrichidae	Macrophiothrix	belli	25192005
Diadematidae	Diadema	savignyi	25211008
Leptochitonidae	Leptochiton	bednalli	23101002
Pectinidae	Scaeochlamys	livida	23270010
Holothuriidae	Holothuria	flavomaculata	25416039
Amphiuridae	Amphiura	septemspinosa	25191042
Ophiotrichidae	Ophiothrix	dyscrita	25192038
Siliquariidae	Tenagodus	ponderosus	24080001
Nassariidae	Nassarius	algidus	24202012
Chamidae	Chama	ruderalis	23301002
Chamidae	Chama	asperella	23301003
Condylocardiidae	Benthocardiella	obliquata	23326088
Veneridae	Gomphinella	maorum	23380205
Condylocardiidae	Condylocardia	chathamensis	23326084
Cucumariidae	Australocnus	calcareus	25408074
Condylocardiidae	Hamacuna	gibbosa	23326106
Calliostomatidae	Fautrix	candida	24047037
Cyamiidae	Gaimardia	finlayi	23320040
Semelidae	Leptomyaria	etesiaca	23356027
Tellinidae	Tellina	scobinata	23355029
Costellariidae	Tosapusia	isaoi	24213102
Chiridotidae	Paradota	plentyensis	25432024
Rissoidae	Simulamerelina	corruga	24108152
Iravadiidae	Iravadia	quadrina	24110016
Iravadiidae	Fluviocingula	superficialis	24110020
Triphoridae	Mastonia	vulpina	24185191
Raphitomidae	Thetidos	mosura	24217140
Rhynchocinetidae	Rhynchocinetes	ikatere	28752013
Hydrophiidae	Hydrophis	coggeri	39125019
Anomiidae	Monia	deliciosa	23275003
Psolidae	Psolidium	spinuliferus	25404007
Ophiomusaidae	Ophiomusa	scalaris	25176028
Ophiactidae	Ophiactis	luteomaculata	25190008
Pharidae	Ensiculus	australis	23351001
Sphaeromatidae	Sphaeroma	terebrans	28226001
Seraphsidae	Terebellum	terebellum	24127001
Montacutidae	Mysella	angasiana	23315006
Cardiidae	Fragum	sueziense	23335061
Cuspidariidae	Cuspidaria	tuhua	23435046
Nannastacidae	Campylaspis	zimmeri	28093091
Crassatellidae	Crassinella	torresi	23330014
Crassatellidae	Crenocrassatella	jubar	23330021
Thraciidae	Parvithracia	ampla	23410027
Mangeliidae	Cytharopsis	butonensis	24218140
Brissidae	Metalia	robillardi	25306022
Limapontiidae	Placida	cremoniana	24383011
Lepidocharontidae	Lepidocharon	priapus	28327004
Epimeriidae	Epimeria	anodon	28444029
Epimeriidae	Epimeria	kharieis	28444033
Onchidiidae	Wallaconchis	achleitneri	24475015
Talitridae	Hermesorchestia	alastairi	28477038
Axiidae	Calocarides	vigilus	28801045
Calyptraeidae	Maoricrypta	immersa	24135001
Ostreidae	Saccostrea	echinata	23257007
Cypraeidae	Naria	erosa	24155008
Callistoplacidae	Callistochiton	occidus	23115008
Goniasteridae	Stellaster	childreni	25122026
Clypeasteridae	Clypeaster	australasiae	25262004
Procellariidae	Pterodroma	baraui	40041024
Procellariidae	Puffinus	huttoni	40041043
Fissurellidae	Emarginula	patula	24040004
Fissurellidae	Scutus	unguis	24040006
Mitridae	Strigatella	retusa	24211060
Callianassidae	Paratrypaea	bouvieri	28803046
Xanthidae	Pseudoliomera	violacea	28920201
Xanthidae	Zozymodes	xanthoides	28920211
Epimeriidae	Epimeria	urvillei	28444038
Crangonidae	Philocheras	pilosoides	28781059
Callianideidae	Callianidea	typa	28809002
Lampropidae	Brachylamprops	scabridus	28095013
Liotiidae	Munditia	tasmanica	24045031
Sphaeromatidae	Zuzara	semipunctata	28226174
Mysidae	Siriella	nodosa	28086134
Leucothoidae	Anamixis	nedcampensis	28463003
Pilumnidae	Ceratoplax	glaberrima	28926082
Naticidae	Eunaticina	linnaeana	24165057
Eriopisidae	Nedsia	halletti	28540013
Semelidae	Leptomya	pura	23356018
Xenophoridae	Stellaria	gigantea	24145010
Aoridae	Protolembos	arinyas	28549038
Mysidae	Siriella	thompsoni	28086137
Mysidae	Siriella	aequiremis	28086119
Naticidae	Polinices	candidissimus	24165017
Leuconidae	Leucon	weigmanni	28092021
Kalliapseudidae	Cristapseudes	exocladum	28111010
Hyriidae	Velesunio	angasi	23288011
Procellariidae	Pterodroma	inexpectata	40041028
Sepiidae	Sepia	bandensis	23607016
Sepiidae	Sepia	limata	23607024
Leucosiidae	Cryptocnemus	hemispheroides	28876028
Parastacidae	Euastacus	crassus	28795015
Tellinidae	Macoma	consociata	23355023
Pasiphaeidae	Pasiphaea	orientalis	28745022
Palaemonidae	Ischnopontonia	lophos	28756078
Kelliidae	Marikellia	turgescens	23315031
Mytilidae	Leiosolenus	hanleyanus	23220068
Mactridae	Mactra	grandis	23345025
Nassariidae	Nassaria	problematica	24202064
Buccinidae	Pollia	undosa	24202184
Paratanaidae	Paratanais	pertubatius	28120006
Borsoniidae	Tomopleura	cicatrigula	24220067
Costellariidae	Turriplicifer	australis	24213047
Eulimidae	Microstilifer	auricula	24195056
Horaiclavidae	Paradrillia	inconstans	24220081
Nassariidae	Antillophos	naucratoros	24202067
Nassariidae	Nassarius	distortus	24202140
Harpidae	Harpa	amouretta	24209003
Bathysquillidae	Bathysquilla	crassispinosa	28031002
Corbulidae	Corbula	moretonensis	23387006
Mytilidae	Musculus	coenobitus	23220055
Cuspidariidae	Cuspidaria	truncata	23435011
Galeommatidae	Ambuscintilla	praemium	23315012
Sphaeriidae	Pisidium	kosciusko	23376008
Phenacolepadidae	Cinnalepeta	cinnamonea	24058001
Diogenidae	Paguristes	pugil	28827084
Cypraeidae	Erronea	ovum	24155079
Asteriidae	Coronaster	reticulatus	25154017
Fasciolariidae	Marmorofusus	nicobaricus	24202084
Cerithiidae	Cerithium	torresi	24076030
Buccinidae	Fax	tabidus	24202060
Toxopneustidae	Gymnechinus	epistichus	25242002
Paranthuridae	Califanthura	lowryi	28206001
Aoridae	Australomicrodeutopus	haswelli	28549008
Pseudoziidae	Pseudozius	caystrus	28972002
Myochamidae	Myadora	crassa	23422018
Verticordiidae	Verticordia	bordaensis	23425003
Euphausiidae	Euphausia	longirostris	28702039
Euphausiidae	Euphausia	sibogae	28702042
Buccinidae	Engina	armillata	24202013
Palaemonidae	Anchistus	gravieri	28756040
Melitidae	Nurina	poulteri	28540002
Diogenidae	Dardanus	australis	28827053
Thyasiridae	Parathyasira	verconis	23307006
Mitridae	Quasimitra	solida	24211005
Strahlaxiidae	Neaxius	acanthus	28807001
Tellinidae	Tellina	murrayi	23355080
Mytilidae	Jolya	rhomboidea	23220043
Chirostylidae	Uroptychus	hesperius	28842021
Lucinidae	Cardiolucina	crassilirata	23305014
Conidae	Conus	aplustre	24222015
Polychelidae	Stereomastis	galil	28815016
Volutidae	Notovoluta	pseudolirata	24207050
Conidae	Conus	striatus	24222115
Cypraeidae	Mauritia	eglantina	24155056
Platyischnopidae	Platyischnopus	mirabilis	28403002
Conidae	Conus	coffeae	24222035
Cystiscidae	Persicula	deburghi	24210082
Erythrosquillidae	Erythrosquilla	hamano	28033001
Nannosquillidae	Austrosquilla	middletoni	28047005
Ungulinidae	Felaniella	globularis	23308006
Galeommatidae	Scintilla	incerta	23315022
Cuspidariidae	Cuspidaria	nobilis	23435012
Thraciidae	Thracia	concentrica	23410011
Ellobiidae	Cassidula	zonata	24501010
Cirolanidae	Metacirolana	spinosa	28220019
Neoleptonidae	Micropolia	jacksonensis	23321004
Truncatellidae	Truncatella	guerinii	24114001
Glacidorbidae	Glacidorbis	rusticus	24495008
Glacidorbidae	Benthodorbis	pawpela	24495014
Procellariidae	Procellaria	parkinsoni	40041020
Volutomitridae	Microvoluta	stadialis	24212006
Sepiidae	Sepia	opipara	23607006
Laridae	Sterna	paradisaea	40128032
Oxycephalidae	Glossocephalus	milneedwardsi	28583003
Goniodorididae	Trapania	safracornia	24422006
Asterinidae	Cryptasterina	hystera	25140044
Procellariidae	Fulmarus	glacialoides	40041004
Palaemonidae	Periclimenaeus	hecate	28756108
Parthenopidae	Cryptopodia	queenslandi	28895011
Pronoidae	Pronoe	capito	28580013
Porcellanidae	Ancylocheles	gravelei	28843001
Palaemonidae	Manipontonia	psamathe	28756174
Neoniphargidae	Neoniphargus	secus	28436010
Hippolytidae	Alope	orientalis	28767008
Ischnochitonidae	Ischnochiton	fructicosus	23115024
Fissurellidae	Montfortula	pulchra	24040043
Fissurellidae	Macroschisma	productum	24040031
Leucosiidae	Pseudophilyra	tridentata	28876079
Parastacidae	Euastacus	mirangudjin	28795052
Lysianassidae	Waldeckia	kroyeri	28405039
Porcellanidae	Aliaporcellana	suluensis	28843005
Palaemonidae	Kemponia	lacertae	28756158
Conidae	Conus	sugimotonis	24222116
Terebridae	Hastula	stylata	24221026
Nassariidae	Nassarius	ecstilbus	24202142
Pteriidae	Pinctada	maculata	23236007
Eulimidae	Peasistilifer	nitidula	24195067
Eulimidae	Pelseneeria	brunnea	24195068
Tellinidae	Scissulina	dispar	23355077
Procellariidae	Puffinus	tenuirostris	40041047
Conidae	Conus	sanguinolentus	24222109
Conidae	Conus	grangeri	24222060
Lasaeidae	Myllita	calva	23315040
Neoniphargidae	Neocrypta	simoni	28436019
Ellobiidae	Allochroa	layardi	24501002
Palaemonidae	Onycocaris	stradbrokei	28756014
Cirolanidae	Natatolana	thurar	28220047
Hydrobiidae	Fonscochlea	conica	24111040
Gastrochaenidae	Spengleria	mytiloides	23390006
Pholadidae	Martesia	multistriata	23401006
Gnathiidae	Caecognathia	diacamma	28202007
Cirolanidae	Plakolana	mandorah	28220106
Condylocardiidae	Cunanax	subradiata	23326007
Sulidae	Sula	dactylatra	40047004
Ophiomusaidae	Ophiomusa	simplex	25176029
Scissurellidae	Sinezona	enigmatica	24037030
Haematopodidae	Haematopus	longirostris	40117002
Parastacidae	Engaeus	rostrogaleatus	28795102
Palaemonidae	Palaemonella	foresti	28756220
Conidae	Conus	cyanostoma	24222040
Callianassidae	Tastrypaea	poorei	28803017
Majidae	Cyclax	suborbicularis	28880084
Parastacidae	Spinastacoides	insignis	28795124
Alpheidae	Synalpheus	pescadorensis	28765144
Polyceridae	Tambja	verconis	24424005
Xanthidae	Megametope	rotundifrons	28920136
Cirolanidae	Politolana	dasyprion	28220107
Palaemonidae	Onycocaris	quadratophthalma	28756089
Munididae	Agononida	eminens	28840005
Pilumnidae	Pilumnopeus	serratifrons	28926004
Palaemonidae	Macrobrachium	bullatum	28756022
Phoxocephalidae	Birubius	drummondae	28401001
Scinidae	Scina	curilensis	28561003
Calliopiidae	Manerogeneia	maneroo	28449003
Fissurellidae	Diodora	singaporensis	24040018
Ogyrididae	Ogyrides	mjobergi	28766002
Cymothoidae	Anilocra	alloceraea	28223010
Sesarmidae	Parasesarma	gecko	28930047
Hippolytidae	Chorismus	antarcticus	28767015
Pallenopsidae	Pallenopsis	patagonica	33020006
Sphaeromatidae	Cilicaea	crassicaudata	28226034
Veneridae	Pitar	potteri	23380086
Hyriidae	Hyridella	glenelgensis	23288005
Wandinidae	Wandin	griffini	28425001
Perthiidae	Perthia	acutitelson	28434002
Veneridae	Paphia	lirata	23380022
Columbellidae	Pyrene	flava	24203047
Diogenidae	Diogenes	guttatus	28827068
Petalophthalmidae	Pseudopetalophthalmus	australis	28085001
Amphibolidae	Salinator	fragilis	24486001
Planorbidae	Amerianna	compar	24492003
Ctenochelidae	Ctenocheles	collini	28808001
Neritidae	Neritina	pulligera	24057005
Paramelitidae	Uroctena	affinis	28435017
Acanthochitonidae	Acanthochitona	pilsbryi	23120009
Parastacidae	Euastacus	brachythorax	28795012
Veneridae	Pitar	regularis	23380097
Palaemonidae	Harpiliopsis	depressa	28756076
Ophidiasteridae	Bunaster	ritteri	25125002
Antarcturidae	Chaetarcturus	abyssicola	28279001
Marginellidae	Hydroginella	columnaria	24210085
Volutidae	Melo	umbilicatus	24207073
Astropectinidae	Astropecten	polyacanthus	25111009
Cerithiidae	Gourmya	gourmyi	24076043
Pilumnidae	Pilumnus	deflexus	28926055
Parastacidae	Engaewa	subcoerula	28795115
Coenobitidae	Coenobita	perlatus	28828004
Crassatellidae	Eucrassatella	pulchra	23330006
Xanthidae	Tweedieia	odhneri	28920073
Parastacidae	Cherax	cairnsensis	28795058
Parastacidae	Cherax	glabrimanus	28795066
Galatheidae	Lauriea	gardineri	28840024
Palicidae	Pseudopalicus	investigatoris	28962006
Aegidae	Aega	serripes	28215014
Nacellidae	Cellana	analogia	24002003
Hydrobiidae	Phrantela	bobbrowni	24111183
Colossendeidae	Decolopoda	australis	33014012
Asterinidae	Meridiastra	fissura	25140040
Bodotriidae	Cyclaspis	supersculpta	28091064
Pilumnidae	Ceratocarcinus	longimanus	28926017
Cypraeidae	Austrasiatica	langfordi	24155072
Portunidae	Xiphonectes	stephensoni	28911071
Planaxidae	Fossarus	sydneyensis	24082002
Nymphonidae	Nymphon	bunyipi	33010005
Limopsidae	Limopsis	forteradiata	23230012
Philobryidae	Cosa	tatei	23232010
Hyriidae	Velesunio	ambiguus	23288008
Planorbidae	Bayardella	cosmeta	24492008
Planorbidae	Glyptophysa	aliciae	24492010
Leucosiidae	Urnalana	whitei	28876021
Lasaeidae	Lepton	ovatum	23315044
Hydrobiidae	Beddomeia	launcestonensis	24111005
Psolidae	Psolidium	marshae	25404014
Cerithiidae	Rhinoclavis	sinensis	24076052
Condylocardiidae	Cuna	libbyae	23326051
Echinasteridae	Plectaster	decanus	25143015
Goneplacidae	Exopheticus	insignis	28922025
Condylocardiidae	Warrana	punicea	23326063
Podoceridae	Laetmatophilus	hystrix	28548003
Limnoriidae	Limnoria	rugosissima	28224016
Kelliidae	Kellia	physema	23315027
Littorinidae	Peasiella	tantilla	24095028
Sphaeromatidae	Paracassidina	dama	28226138
Phliantidae	Quasimodia	enna	28482006
Iphimediidae	Iphimedia	discreta	28489002
Phtisicidae	Hircella	cornigera	28593005
Holognathidae	Cleantioides	albaniensis	28283001
Serolidae	Serolina	holia	28225015
Goniasteridae	Pillsburiaster	aoteanus	25122035
Parabathynellidae	Notobathynella	tasmaniana	28012008
Anaspidesidae	Anaspides	spinulae	28021003
Schizasteridae	Abatus	cavernosus	25304010
Janiridae	Iathrippa	longicauda	28324006
Cymothoidae	Elthusa	turgidula	28223049
Sphaeromatidae	Margueritta	sylviae	28226108
Ischyroceridae	Australolestes	minutus	28547006
Epitoniidae	Epitonium	tacitum	24191044
Cymothoidae	Ceratothoa	imbricata	28223024
Cymothoidae	Anilocra	longicauda	28223017
Sphaeromatidae	Pistorius	bidens	28226155
Asterinidae	Indianastra	sarasini	25140011
Octopodidae	Callistoctopus	dierythraeus	23659022
Hydrophiidae	Hydrophis	mcdowelli	39125025
Cryptoplacidae	Cryptoplax	striata	23121006
Phoxocephalidae	Birubius	gelarus	28401014
Mitridae	Scabricola	variegata	24211079
Palaemonidae	Periclimenes	affinis	28756122
Nassariidae	Nassarius	clarus	24202167
Chirostylidae	Uroptychus	longicheles	28842025
Naticidae	Tasmatica	schoutanica	24165038
Alpheidae	Prionalpheus	triarticulatus	28765116
Arcidae	Anadara	inaequivalvis	23226016
Tegulidae	Tectus	fenestratus	24046139
Sicyoniidae	Sicyonia	rectirostris	28715005
Parastacidae	Gramastacus	insolitus	28795121
