"campaignid","opcode","family","genus","species","length_mm","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS",53,"Nemipteridae","Pentapodus","vitta",NA,1,1758.17393,0.47667,NA,37347022
"2022-05_PtCloates_stereo-BRUVS",53,"Pinguipedidae","Parapercis","nebulosa",NA,1,1672.69684,0.60268,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",54,"Carangidae","Turrum","fulvoguttatum",742.36171,1,3475.05856,3.13665,11.86356,37337037
"2022-05_PtCloates_stereo-BRUVS",54,"Carangidae","Turrum","fulvoguttatum",819.9868,1,5048.26125,7.96567,35.18564,37337037
"2022-05_PtCloates_stereo-BRUVS",54,"Carcharhinidae","Carcharhinus","albimarginatus",623.77215,1,3797.68401,4.56478,9.09977,37018027
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Gymnocranius","euanus",486.08556,1,3313.61419,9.54511,5.50445,37351022
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Gymnocranius","sp1",423.40441,1,2462.59552,2.11588,4.97779,NA
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Lethrinus","miniatus",464.0342,1,2410.81782,7.40561,6.4431,37351009
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Lethrinus","miniatus",441.97405,1,1808.13759,2.84737,2.79344,37351009
"2022-05_PtCloates_stereo-BRUVS",54,"Lethrinidae","Lethrinus","nebulosus",468.0881,1,1502.31356,4.15155,1.69941,37351008
"2022-05_PtCloates_stereo-BRUVS",54,"Lutjanidae","Lutjanus","sebae",493.86004,1,1356.8168,3.43673,1.34735,37346004
"2022-05_PtCloates_stereo-BRUVS",54,"Lutjanidae","Pristipomoides","sp1",658.94108,1,3448.5166,7.80542,5.70993,NA
"2022-05_PtCloates_stereo-BRUVS",54,"Nemipteridae","Pentapodus","nagasakiensis",94.83528,1,1519.11067,2.77623,1.90449,37347012
"2022-05_PtCloates_stereo-BRUVS",54,"Nemipteridae","Pentapodus","nagasakiensis",116.09277,1,1262.77486,4.17782,1.10856,37347012
"2022-05_PtCloates_stereo-BRUVS",54,"Pinguipedidae","Parapercis","nebulosa",NA,1,3178.49834,2.59112,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",54,"Pinguipedidae","Parapercis","nebulosa",NA,1,2362.24821,0.85494,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",54,"Scombridae","Scomberomorus","spp",632.09657,1,5012.81776,16.18772,16.06233,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Platycaranx","chrysophrys",432.3752,1,2655.16341,6.90437,9.46207,37337011
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Platycaranx","chrysophrys",454.94283,1,1903.81373,4.27369,2.21276,37337011
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Seriola","rivoliana",528.6163,1,2726.79538,5.68812,4.25661,37337052
"2022-05_PtCloates_stereo-BRUVS",55,"Carangidae","Seriola","rivoliana",526.17453,1,2781.237,3.14226,5.43363,37337052
"2022-05_PtCloates_stereo-BRUVS",55,"Echeneidae","Echeneis","naucrates",111.98425,1,885.37087,6.95219,0.73702,37336001
"2022-05_PtCloates_stereo-BRUVS",55,"Labridae","Choerodon","sp1",NA,1,2347.85931,3.42346,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",269.95709,1,1216.20242,1.76764,1.01165,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",390.38275,1,964.43297,3.14614,0.79507,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",276.50755,1,1361.93829,3.2856,1.96744,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",NA,1,1390.35011,3.83498,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Gymnocranius","sp1",NA,1,1014.87499,0.92132,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",413.45456,1,1487.67147,1.30284,1.51942,37351009
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",417.53008,1,1234.0134,1.90338,2.47136,37351009
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",501.47686,1,1131.65447,1.56395,1.85139,37351009
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",449.61634,1,1265.61261,0.99465,1.30332,37351009
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","miniatus",441.00658,1,1305.83386,2.5794,1.09799,37351009
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","nebulosus",490.09087,1,1355.83818,3.76956,2.56498,37351008
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","rubrioperculatus",359.88597,1,1639.11275,3.58722,2.14873,37351012
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","rubrioperculatus",359.24837,1,2089.17131,4.62126,2.5301,37351012
"2022-05_PtCloates_stereo-BRUVS",55,"Lethrinidae","Lethrinus","rubrioperculatus",377.72237,1,1452.542,1.44197,1.91603,37351012
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Lutjanus","sebae",476.48487,1,1381.35074,5.64624,2.24606,37346004
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",480.15533,1,2239.56089,5.64132,4.62811,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",537.3037,1,3772.57537,2.94146,8.05881,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",396.29322,1,2058.0343,3.75394,1.69667,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",557.18469,1,3064.69343,7.58723,10.64244,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,1613.27537,2.96872,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,1700.68335,1.88223,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,3793.87321,1.80551,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,839.56777,0.33355,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,847.66264,0.25912,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Lutjanidae","Pristipomoides","sp1",NA,1,5744.15893,6.57752,NA,NA
"2022-05_PtCloates_stereo-BRUVS",55,"Pomacanthidae","Pomacanthus","semicirculatus",388.41734,1,4216.81557,17.591,18.79657,37365080
"2022-05_PtCloates_stereo-BRUVS",55,"Sparidae","Argyrops","spinifer",NA,1,1683.39036,2.58629,NA,37353006
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",284.57475,1,2958.79433,6.42288,11.98026,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3572.12946,0.78982,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3093.66085,3.18088,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3433.8079,0.11541,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3602.34387,2.27716,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3613.28659,6.79645,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3911.51195,5.92248,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3237.53626,1.27863,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3323.19637,9.31356,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,4068.72283,17.12666,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3518.14689,3.7016,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3800.27761,10.54212,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,4,1906.82955,4.15181,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3280.36053,8.31717,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Decapterus","muroadsi",NA,1,3525.3568,4.25285,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Platycaranx","chrysophrys",351.86079,1,3140.08582,0.67974,8.18333,37337011
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Platycaranx","chrysophrys",318.47788,1,2972.48246,4.10469,8.15055,37337011
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Platycaranx","chrysophrys",323.49553,1,2919.55316,1.95771,7.20491,37337011
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Platycaranx","chrysophrys",332.57039,1,3314.15617,5.827,8.10031,37337011
"2022-05_PtCloates_stereo-BRUVS",56,"Carangidae","Seriola","rivoliana",NA,1,2231.52698,13.28166,NA,37337052
"2022-05_PtCloates_stereo-BRUVS",56,"Echeneidae","Echeneis","naucrates",145.51689,1,2168.79272,4.65959,3.8473,37336001
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Gymnocranius","euanus",445.9192,1,1344.43977,4.35297,1.3652,37351022
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Gymnocranius","sp1",NA,1,1943.56028,0.87229,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Gymnocranius","sp1",NA,1,1683.51975,1.1468,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","miniatus",503.57972,1,1495.43429,2.48359,1.55852,37351009
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","miniatus",424.97822,1,1515.24295,3.08337,1.55834,37351009
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","miniatus",402.27628,1,1204.13893,6.63153,1.96719,37351009
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","nebulosus",478.34661,1,1312.13088,4.26001,1.51169,37351008
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","rubrioperculatus",355.87596,1,2453.50437,3.08391,3.32765,37351012
"2022-05_PtCloates_stereo-BRUVS",56,"Lethrinidae","Lethrinus","rubrioperculatus",328.81806,1,2635.01837,8.01737,4.8987,37351012
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",563.32696,1,1252.52317,2.91816,1.49552,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",489.01298,1,1343.21525,3.61432,2.00183,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",558.15912,1,1692.96714,6.82888,2.39537,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",468.70235,1,1386.1886,3.39951,1.76548,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",669.97307,1,1283.84223,15.06553,1.47926,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1725.60464,7.33845,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,5304.15234,3.79326,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,948.53153,0.67692,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1717.02011,2.58442,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1216.36006,1.73352,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1199.30111,18.80763,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1689.31654,0.99955,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,1592.53714,5.10464,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,967.32474,3.83726,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Lutjanus","sebae",NA,1,4182.69053,2.89146,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",334.31009,1,1792.30972,4.12827,2.35209,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",317.38734,1,910.07541,4.09813,0.92836,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",300.40292,1,3045.87352,8.10466,6.75448,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",355.02944,1,3016.48378,4.47275,7.03148,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",317.1022,1,2628.91109,3.88017,7.5143,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",339.78676,1,3035.34449,3.75837,5.92543,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",324.97818,1,3048.56911,7.46276,8.90464,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",330.22088,1,2000.07434,1.29532,2.90923,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",318.22346,1,1921.31512,5.27899,1.60479,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",344.08642,1,1036.12456,2.53324,1.09563,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,3741.70234,16.66853,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,3671.03232,4.22242,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,7270.52663,3.32328,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,2379.59131,1.14182,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,1558.41457,3.42133,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,5096.08057,14.35652,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Lutjanidae","Pristipomoides","sp1",NA,1,3891.99148,6.88391,NA,NA
"2022-05_PtCloates_stereo-BRUVS",56,"Pinguipedidae","Parapercis","nebulosa",NA,1,1094.66497,2.79665,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",57,"Carangidae","Decapterus","spp",254.25628,1,2675.12154,18.79582,5.68558,NA
"2022-05_PtCloates_stereo-BRUVS",57,"Carangidae","Platycaranx","chrysophrys",NA,1,5158.26059,19.85256,NA,37337011
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Gymnocranius","sp1",NA,1,3434.27956,9.1989,NA,NA
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Gymnocranius","sp1",NA,1,3320.02684,10.41704,NA,NA
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Gymnocranius","sp1",NA,1,3385.41897,2.90964,NA,NA
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Gymnocranius","sp1",NA,1,4174.05416,10.71225,NA,NA
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",464.65954,1,1401.62974,8.19974,1.51306,37351009
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",413.87973,1,1199.17817,6.73885,1.13263,37351009
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",362.9948,1,1417.09289,6.64495,1.546,37351009
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",478.00232,1,1104.73203,6.00966,1.05625,37351009
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","miniatus",467.119,1,1351.92669,13.44343,1.78815,37351009
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","ravus",297.80358,1,1408.53085,6.84051,2.44026,37351031
"2022-05_PtCloates_stereo-BRUVS",57,"Lethrinidae","Lethrinus","ravus",233.91709,1,1925.51707,11.75403,1.78625,37351031
"2022-05_PtCloates_stereo-BRUVS",57,"Lutjanidae","Lutjanus","sebae",612.69052,1,1631.99353,5.36834,1.9388,37346004
"2022-05_PtCloates_stereo-BRUVS",58,"Balistidae","Abalistes","filamentosus",351.35013,1,2616.20037,1.64438,8.80746,37465089
"2022-05_PtCloates_stereo-BRUVS",58,"Balistidae","Abalistes","filamentosus",405.99024,1,3524.42177,9.05934,13.36349,37465089
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",293.45644,1,2412.38524,3.0184,6.86709,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",269.72633,1,2118.0273,2.65537,2.79182,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",228.99981,1,2453.12909,3.02846,2.73322,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",263.09704,1,2014.636,10.45339,6.15061,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",224.58448,1,2644.53728,13.2924,9.3293,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",290.28294,1,2854.27278,5.46488,8.753,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",233.06549,1,3145.84104,2.92168,5.11365,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",261.94813,1,1887.7312,2.45163,1.997,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",267.65431,1,2034.44396,4.81248,2.00232,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",296.93073,1,2863.12226,7.21301,6.506,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",270.72396,1,2387.53875,4.14645,5.37126,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",245.22632,1,2496.95522,10.27316,9.36036,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",299.6622,1,2370.8934,8.44225,8.54309,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",251.6982,1,2986.69766,3.77072,7.26942,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",324.5942,1,3702.21167,12.36626,10.83338,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",284.40752,1,2982.7775,8.13048,9.44256,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",284.46675,1,3173.50325,0.52976,15.41208,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",252.344,1,2793.43694,2.62494,8.06895,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",348.98949,1,2669.14464,0.60415,8.8957,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",274.72742,1,3062.16772,8.59693,15.92939,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",228.84426,1,2866.9158,1.7991,6.49736,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Decapterus","spp",NA,14,2889.88631,0.68082,NA,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Carangidae","Platycaranx","chrysophrys",511.94832,1,3962.18648,10.8628,12.10218,37337011
"2022-05_PtCloates_stereo-BRUVS",58,"Carcharhinidae","Carcharhinus","albimarginatus",611.54354,1,2939.72416,10.81523,6.60082,37018027
"2022-05_PtCloates_stereo-BRUVS",58,"Chaetodontidae","Chaetodon","assarius",84.15286,1,2212.13586,4.6771,4.09135,37365012
"2022-05_PtCloates_stereo-BRUVS",58,"Labridae","Bodianus","solatus",311.14689,1,2502.39485,13.67689,8.42843,37384201
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",281.16198,1,2374.09825,3.49161,3.85583,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",233.62632,1,2480.93507,5.6803,8.0127,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",216.28578,1,1961.74586,5.27307,4.79634,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",130.51653,1,1103.41085,3.12871,1.08315,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",169.74119,1,1601.81601,3.35167,3.71172,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",172.71627,1,1601.99494,2.63838,2.121,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",265.02995,1,1502.76943,3.81411,2.80799,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Gymnocranius","sp1",NA,1,2008.1056,0.60041,NA,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","nebulosus",504.62344,1,1444.60902,1.68667,1.62512,37351008
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",363.77751,1,1279.94744,0.70852,1.3779,37351012
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",290.65294,1,1306.05327,2.53203,1.3166,37351012
"2022-05_PtCloates_stereo-BRUVS",58,"Lethrinidae","Lethrinus","rubrioperculatus",339.81686,1,1386.85724,3.38763,1.48036,37351012
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",290.56519,1,2286.99294,2.11428,7.84818,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",192.4002,1,1680.72713,5.69872,2.97466,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",206.57563,1,1674.30507,1.94163,2.04837,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",312.03205,1,2044.17527,5.1765,4.17778,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",316.02196,1,1362.04555,1.11695,3.12295,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",233.38321,1,1498.06879,0.81625,3.85911,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",319.68778,1,1463.93374,2.80045,1.35256,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",332.07136,1,1245.15794,1.47985,1.73736,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Lutjanidae","Pristipomoides","sp1",NA,1,1592.48114,2.54729,NA,NA
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,6555.77078,0.29989,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,5160.81136,8.07365,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,4795.35797,6.19536,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,6866.27728,5.69577,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,5366.79929,7.9808,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Mullidae","Parupeneus","heptacanthus",NA,1,4677.26368,6.39104,NA,37355004
"2022-05_PtCloates_stereo-BRUVS",58,"Pomacanthidae","Pomacanthus","semicirculatus",320.00804,1,6633.55338,8.3133,26.75809,37365080
"2022-05_PtCloates_stereo-BRUVS",58,"Serranidae","Epinephelus","areolatus",245.36652,1,1275.20784,5.31115,1.66297,37311009
"2022-05_PtCloates_stereo-BRUVS",58,"Serranidae","Epinephelus","areolatus",351.10698,1,1367.75166,4.55631,1.76353,37311009
"2022-05_PtCloates_stereo-BRUVS",58,"Sparidae","Argyrops","spinifer",333.16562,1,2288.44093,4.22448,6.60435,37353006
"2022-05_PtCloates_stereo-BRUVS",58,"Sparidae","Argyrops","spinifer",314.50939,1,3576.83507,2.6754,11.14374,37353006
"2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Abalistes","filamentosus",327.17148,1,3449.15607,6.56945,10.85537,37465089
"2022-05_PtCloates_stereo-BRUVS",59,"Balistidae","Sufflamen","fraenatum",271.16574,1,2781.62123,5.22887,5.48311,37465014
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Platycaranx","chrysophrys",437.34596,1,2452.75888,3.66856,7.23733,37337011
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Platycaranx","chrysophrys",391.11186,1,2376.34183,2.66857,6.41948,37337011
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Turrum","fulvoguttatum",730.17209,1,4513.81854,9.94998,29.6493,37337037
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Turrum","fulvoguttatum",768.08375,1,4298.08147,8.82089,13.35603,37337037
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Turrum","fulvoguttatum",649.16846,1,3676.47421,6.31868,7.24258,37337037
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Turrum","fulvoguttatum",807.29818,1,4785.26522,2.6242,9.54189,37337037
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,6302.91702,2.88635,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,6451.0208,3.52311,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,4754.22959,2.43166,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,5673.6947,6.92352,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,7110.44029,2.06283,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,6614.92067,1.14081,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,5755.53744,0.83353,NA,NA
